t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,
0.03341,0.00017872,30.81775,1330.125,5327.7,,,,,,,
0.03342,0.00017914,30.7245,1329.225,5314.2,,,,,,,
0.03343,0.00017957,30.6315,1328.4,5300.85,,,,,,,
0.03344,0.00018,30.53975,1327.55,5287.5,,,,,,,
0.03345,0.00018042,30.44775,1326.725,5274.15,,,,,,,
0.03346,0.00018085,30.35725,1325.9,5260.95,,,,,,,
0.03347,0.00018128,30.2665,1325.05,5247.75,,,,,,,
0.03348,0.00018171,30.17675,1324.25,5234.7,,,,,,,
0.03349,0.00018214,30.087,1323.475,5221.5,,,,,,,
0.0335,0.00018257,29.998,1322.65,5208.45,,,,,,,
0.03351,0.000183,29.90925,1321.825,5195.55,,,,,,,
0.03352,0.00018343,29.821,1321.05,5182.5,,,,,,,
0.03353,0.00018386,29.73325,1320.225,5169.6,,,,,,,
0.03354,0.0001843,29.64525,1319.45,5156.85,,,,,,,
0.03355,0.00018473,29.558,1318.625,5143.95,,,,,,,
0.03356,0.00018516,29.471,1317.825,5131.2,,,,,,,
0.03357,0.00018559,29.38425,1317.05,5118.45,,,,,,,
0.03358,0.00018603,29.29825,1316.25,5105.85,,,,,,,
0.03359,0.00018646,29.2115,1315.425,5093.25,,,,,,,
0.0336,0.0001869,29.1255,1314.6,5080.65,,,,,,,
0.03361,0.00018733,29.04,1313.775,5068.05,,,,,,,
0.03362,0.00018777,28.95425,1312.95,5055.6,,,,,,,
0.03363,0.0001882,28.86875,1312.1,5043.15,,,,,,,
0.03364,0.00018864,28.78375,1311.3,5030.7,,,,,,,
0.03365,0.00018908,28.69875,1310.425,5018.4,,,,,,,
0.03366,0.00018951,28.61375,1309.575,5006.1,,,,,,,
0.03367,0.00018995,28.529,1308.7,4993.8,,,,,,,
0.03368,0.00019039,28.44475,1307.85,4981.65,,,,,,,
0.03369,0.00019083,28.36025,1306.975,4969.5,,,,,,,
0.0337,0.00019127,28.2765,1306.075,4957.35,,,,,,,
0.03371,0.00019171,28.19225,1305.2,4945.2,,,,,,,
0.03372,0.00019214,28.10875,1304.3,4933.2,,,,,,,
0.03373,0.00019258,28.02475,1303.375,4921.2,,,,,,,
0.03374,0.00019302,27.94125,1302.5,4909.2,,,,,,,
0.03375,0.00019347,27.85875,1301.575,4897.35,,,,,,,
0.03376,0.00019391,27.7755,1300.7,4885.5,,,,,,,
0.03377,0.00019435,27.693,1299.775,4873.65,,,,,,,
0.03378,0.00019479,27.61075,1298.825,4861.95,,,,,,,
0.03379,0.00019523,27.52875,1297.925,4850.1,,,,,,,
0.0338,0.00019567,27.447,1297.025,4838.4,,,,,,,
0.03381,0.00019612,27.36575,1296.075,4826.85,,,,,,,
0.03382,0.00019656,27.28475,1295.15,4815.15,,,,,,,
0.03383,0.000197,27.20425,1294.225,4803.6,,,,,,,
0.03384,0.00019745,27.124,1293.3,4792.05,,,,,,,
0.03385,0.00019789,27.04425,1292.45,4780.65,,,,,,,
0.03386,0.00019834,26.96475,1291.525,4769.25,,,,,,,
0.03387,0.00019878,26.88575,1290.65,4757.85,,,,,,,
0.03388,0.00019923,26.80725,1289.75,4746.45,,,,,,,
0.03389,0.00019967,26.729,1288.875,4735.2,,,,,,,
0.0339,0.00020012,26.6515,1288,4723.95,,,,,,,
0.03391,0.00020056,26.57425,1287.1,4712.7,,,,,,,
0.03392,0.00020101,26.49775,1286.25,4701.45,,,,,,,
0.03393,0.00020146,26.42125,1285.45,4690.35,,,,,,,
0.03394,0.0002019,26.346,1284.575,4679.25,,,,,,,
0.03395,0.00020235,26.2705,1283.75,4668.15,,,,,,,
0.03396,0.0002028,26.19575,1282.95,4657.05,,,,,,,
0.03397,0.00020325,26.1215,1282.125,4646.1,,,,,,,
0.03398,0.0002037,26.04775,1281.325,4635.15,,,,,,,
0.03399,0.00020415,25.9745,1280.525,4624.2,,,,,,,
0.034,0.00020459,25.90125,1279.725,4613.4,,,,,,,
0.03401,0.00020504,25.82875,1278.95,4602.6,,,,,,,
0.03402,0.00020549,25.7565,1278.2,4591.8,,,,,,,
0.03403,0.00020594,25.685,1277.425,4581,,,,,,,
0.03404,0.0002064,25.6135,1276.625,4570.35,,,,,,,
0.03405,0.00020685,25.5425,1275.875,4559.7,,,,,,,
0.03406,0.0002073,25.4715,1275.15,4549.05,,,,,,,
0.03407,0.00020775,25.4015,1274.35,4538.4,,,,,,,
0.03408,0.0002082,25.331,1273.6,4527.9,,,,,,,
0.03409,0.00020865,25.261,1272.85,4517.4,,,,,,,
0.0341,0.00020911,25.191,1272.075,4506.9,,,,,,,
0.03411,0.00020956,25.1215,1271.35,4496.4,,,,,,,
0.03412,0.00021001,25.05225,1270.55,4486.05,,,,,,,
0.03413,0.00021047,24.98275,1269.775,4475.55,,,,,,,
0.03414,0.00021092,24.9135,1269,4465.35,,,,,,,
0.03415,0.00021137,24.84475,1268.2,4455,,,,,,,
0.03416,0.00021183,24.77575,1267.425,4444.65,,,,,,,
0.03417,0.00021228,24.707,1266.55,4434.45,,,,,,,
0.03418,0.00021274,24.638,1265.775,4424.25,,,,,,,
0.03419,0.0002132,24.56925,1264.95,4414.2,,,,,,,
0.0342,0.00021365,24.5005,1264.075,4404,,,,,,,
0.03421,0.00021411,24.432,1263.275,4393.95,,,,,,,
0.03422,0.00021456,24.3635,1262.425,4383.9,,,,,,,
0.03423,0.00021502,24.295,1261.525,4373.85,,,,,,,
0.03424,0.00021548,24.22675,1260.65,4363.95,,,,,,,
0.03425,0.00021594,24.158,1259.75,4353.9,,,,,,,
0.03426,0.0002164,24.09,1258.875,4344,,,,,,,
0.03427,0.00021685,24.022,1257.975,4334.1,,,,,,,
0.03428,0.00021731,23.95425,1257.1,4324.35,,,,,,,
0.03429,0.00021777,23.88625,1256.15,4314.45,,,,,,,
0.0343,0.00021823,23.81875,1255.25,4304.7,,,,,,,
0.03431,0.00021869,23.7515,1254.325,4294.95,,,,,,,
0.03432,0.00021915,23.684,1253.425,4285.35,,,,,,,
0.03433,0.00021961,23.61675,1252.475,4275.6,,,,,,,
0.03434,0.00022007,23.55025,1251.575,4266,,,,,,,
0.03435,0.00022053,23.48375,1250.65,4256.4,,,,,,,
0.03436,0.000221,23.41725,1249.725,4246.8,,,,,,,
0.03437,0.00022146,23.35175,1248.85,4237.2,,,,,,,
0.03438,0.00022192,23.2865,1247.95,4227.75,,,,,,,
0.03439,0.00022238,23.22125,1247.05,4218.3,,,,,,,
0.0344,0.00022285,23.1565,1246.15,4208.85,,,,,,,
0.03441,0.00022331,23.09225,1245.3,4199.4,,,,,,,
0.03442,0.00022377,23.02825,1244.425,4190.1,,,,,,,
0.03443,0.00022424,22.96475,1243.6,4180.65,,,,,,,
0.03444,0.0002247,22.90175,1242.725,4171.35,,,,,,,
0.03445,0.00022517,22.839,1241.9,4162.05,,,,,,,
0.03446,0.00022563,22.777,1241.05,4152.9,,,,,,,
0.03447,0.0002261,22.71525,1240.25,4143.6,,,,,,,
0.03448,0.00022656,22.654,1239.475,4134.45,,,,,,,
0.03449,0.00022703,22.593,1238.675,4125.3,,,,,,,
0.0345,0.0002275,22.5325,1237.9,4116.15,,,,,,,
0.03451,0.00022796,22.47225,1237.125,4107,,,,,,,
0.03452,0.00022843,22.4125,1236.35,4098,,,,,,,
0.03453,0.0002289,22.3535,1235.625,4089,,,,,,,
0.03454,0.00022937,22.29475,1234.9,4080,,,,,,,
0.03455,0.00022984,22.236,1234.15,4071,,,,,,,
0.03456,0.00023031,22.17775,1233.425,4062,,,,,,,
0.03457,0.00023077,22.11975,1232.7,4053.15,,,,,,,
0.03458,0.00023124,22.06225,1231.975,4044.15,,,,,,,
0.03459,0.00023171,22.00475,1231.3,4035.3,,,,,,,
0.0346,0.00023219,21.9475,1230.575,4026.6,,,,,,,
0.03461,0.00023266,21.8905,1229.875,4017.75,,,,,,,
0.03462,0.00023313,21.834,1229.175,4008.9,,,,,,,
0.03463,0.0002336,21.7775,1228.5,4000.2,,,,,,,
0.03464,0.00023407,21.72075,1227.75,3991.5,,,,,,,
0.03465,0.00023454,21.66475,1227.05,3982.8,,,,,,,
0.03466,0.00023502,21.6085,1226.35,3974.1,,,,,,,
0.03467,0.00023549,21.5525,1225.625,3965.55,,,,,,,
0.03468,0.00023596,21.4965,1224.9,3957,,,,,,,
0.03469,0.00023644,21.441,1224.2,3948.3,,,,,,,
0.0347,0.00023691,21.38525,1223.45,3939.9,,,,,,,
0.03471,0.00023739,21.32925,1222.7,3931.35,,,,,,,
0.03472,0.00023786,21.274,1221.95,3922.8,,,,,,,
0.03473,0.00023834,21.21825,1221.2,3914.4,,,,,,,
0.03474,0.00023881,21.163,1220.475,3906,,,,,,,
0.03475,0.00023929,21.1075,1219.675,3897.6,,,,,,,
0.03476,0.00023977,21.052,1218.9,3889.2,,,,,,,
0.03477,0.00024024,20.99725,1218.15,3880.8,,,,,,,
0.03478,0.00024072,20.9415,1217.35,3872.4,,,,,,,
0.03479,0.0002412,20.88675,1216.575,3864.15,,,,,,,
0.0348,0.00024168,20.83175,1215.75,3855.9,,,,,,,
0.03481,0.00024216,20.777,1214.925,3847.65,,,,,,,
0.03482,0.00024263,20.72225,1214.175,3839.4,,,,,,,
0.03483,0.00024311,20.6675,1213.35,3831.3,,,,,,,
0.03484,0.00024359,20.613,1212.525,3823.05,,,,,,,
0.03485,0.00024407,20.559,1211.725,3814.95,,,,,,,
0.03486,0.00024455,20.50475,1210.925,3806.85,,,,,,,
0.03487,0.00024503,20.45075,1210.1,3798.75,,,,,,,
0.03488,0.00024552,20.397,1209.275,3790.65,,,,,,,
0.03489,0.000246,20.34375,1208.5,3782.7,,,,,,,
0.0349,0.00024648,20.2905,1207.675,3774.6,,,,,,,
0.03491,0.00024696,20.2375,1206.9,3766.65,,,,,,,
0.03492,0.00024744,20.18475,1206.1,3758.7,,,,,,,
0.03493,0.00024793,20.1325,1205.325,3750.75,,,,,,,
0.03494,0.00024841,20.0805,1204.55,3742.8,,,,,,,
0.03495,0.0002489,20.0285,1203.8,3735,,,,,,,
0.03496,0.00024938,19.9775,1203.025,3727.2,,,,,,,
0.03497,0.00024986,19.92625,1202.3,3719.25,,,,,,,
0.03498,0.00025035,19.8755,1201.55,3711.45,,,,,,,
0.03499,0.00025083,19.82525,1200.85,3703.65,,,,,,,
0.035,0.00025132,19.77525,1200.125,3696,,,,,,,
0.03501,0.00025181,19.72525,1199.425,3688.2,,,,,,,
0.03502,0.00025229,19.67625,1198.75,3680.55,,,,,,,
0.03503,0.00025278,19.6275,1198.075,3672.9,,,,,,,
0.03504,0.00025327,19.57875,1197.425,3665.1,,,,,,,
0.03505,0.00025375,19.5305,1196.75,3657.6,,,,,,,
0.03506,0.00025424,19.48275,1196.125,3649.95,,,,,,,
0.03507,0.00025473,19.43525,1195.475,3642.3,,,,,,,
0.03508,0.00025522,19.388,1194.875,3634.8,,,,,,,
0.03509,0.00025571,19.341,1194.25,3627.3,,,,,,,
0.0351,0.00025619,19.29475,1193.675,3619.65,,,,,,,
0.03511,0.00025668,19.2485,1193.1,3612.3,,,,,,,
0.03512,0.00025717,19.20275,1192.525,3604.8,,,,,,,
0.03513,0.00025766,19.15675,1191.95,3597.3,,,,,,,
0.03514,0.00025815,19.1115,1191.375,3589.95,,,,,,,
0.03515,0.00025864,19.06625,1190.85,3582.45,,,,,,,
0.03516,0.00025914,19.02125,1190.3,3575.1,,,,,,,
0.03517,0.00025963,18.97675,1189.7,3567.75,,,,,,,
0.03518,0.00026012,18.932,1189.175,3560.4,,,,,,,
0.03519,0.00026061,18.8875,1188.625,3553.2,,,,,,,
0.0352,0.0002611,18.84325,1188.05,3545.85,,,,,,,
0.03521,0.0002616,18.79925,1187.55,3538.65,,,,,,,
0.03522,0.00026209,18.75525,1186.975,3531.3,,,,,,,
0.03523,0.00026258,18.71125,1186.4,3524.1,,,,,,,
0.03524,0.00026308,18.66725,1185.85,3516.9,,,,,,,
0.03525,0.00026357,18.6235,1185.3,3509.85,,,,,,,
0.03526,0.00026406,18.57975,1184.7,3502.65,,,,,,,
0.03527,0.00026456,18.536,1184.125,3495.6,,,,,,,
0.03528,0.00026505,18.492,1183.55,3488.4,,,,,,,
0.03529,0.00026555,18.4485,1183,3481.35,,,,,,,
0.0353,0.00026604,18.405,1182.4,3474.3,,,,,,,
0.03531,0.00026654,18.36125,1181.75,3467.25,,,,,,,
0.03532,0.00026703,18.3175,1181.15,3460.2,,,,,,,
0.03533,0.00026753,18.274,1180.5,3453.3,,,,,,,
0.03534,0.00026803,18.2305,1179.9,3446.25,,,,,,,
0.03535,0.00026852,18.187,1179.25,3439.35,,,,,,,
0.03536,0.00026902,18.14325,1178.65,3432.45,,,,,,,
0.03537,0.00026952,18.1,1178,3425.55,,,,,,,
0.03538,0.00027002,18.0565,1177.325,3418.65,,,,,,,
0.03539,0.00027051,18.01325,1176.675,3411.75,,,,,,,
0.0354,0.00027101,17.97025,1175.975,3405,,,,,,,
0.03541,0.00027151,17.927,1175.35,3398.1,,,,,,,
0.03542,0.00027201,17.88425,1174.7,3391.35,,,,,,,
0.03543,0.00027251,17.8415,1174.025,3384.6,,,,,,,
0.03544,0.00027301,17.799,1173.375,3377.85,,,,,,,
0.03545,0.00027351,17.7565,1172.725,3371.1,,,,,,,
0.03546,0.00027401,17.7145,1172.075,3364.35,,,,,,,
0.03547,0.00027451,17.67225,1171.425,3357.6,,,,,,,
0.03548,0.000275,17.6305,1170.775,3351,,,,,,,
0.03549,0.00027551,17.58875,1170.125,3344.4,,,,,,,
0.0355,0.00027601,17.54775,1169.525,3337.65,,,,,,,
0.03551,0.00027651,17.50675,1168.9,3331.05,,,,,,,
0.03552,0.00027701,17.46625,1168.325,3324.45,,,,,,,
0.03553,0.00027751,17.4255,1167.725,3318,,,,,,,
0.03554,0.00027801,17.38575,1167.15,3311.4,,,,,,,
0.03555,0.00027851,17.34575,1166.575,3304.95,,,,,,,
0.03556,0.00027901,17.3065,1166,3298.35,,,,,,,
0.03557,0.00027951,17.2675,1165.45,3291.9,,,,,,,
0.03558,0.00028002,17.2285,1164.925,3285.45,,,,,,,
0.03559,0.00028052,17.19,1164.4,3279,,,,,,,
0.0356,0.00028102,17.152,1163.875,3272.55,,,,,,,
0.03561,0.00028152,17.114,1163.4,3266.1,,,,,,,
0.03562,0.00028203,17.0765,1162.925,3259.8,,,,,,,
0.03563,0.00028253,17.03875,1162.45,3253.35,,,,,,,
0.03564,0.00028303,17.002,1161.975,3247.05,,,,,,,
0.03565,0.00028353,16.96525,1161.55,3240.75,,,,,,,
0.03566,0.00028404,16.92875,1161.075,3234.45,,,,,,,
0.03567,0.00028454,16.8925,1160.625,3228.15,,,,,,,
0.03568,0.00028505,16.85625,1160.2,3221.85,,,,,,,
0.03569,0.00028555,16.82025,1159.775,3215.55,,,,,,,
0.0357,0.00028605,16.7845,1159.35,3209.4,,,,,,,
0.03571,0.00028656,16.749,1158.925,3203.25,,,,,,,
0.03572,0.00028706,16.7135,1158.525,3196.95,,,,,,,
0.03573,0.00028757,16.67825,1158.075,3190.8,,,,,,,
0.03574,0.00028807,16.64275,1157.65,3184.65,,,,,,,
0.03575,0.00028857,16.6075,1157.225,3178.5,,,,,,,
0.03576,0.00028908,16.57225,1156.825,3172.5,,,,,,,
0.03577,0.00028958,16.53725,1156.375,3166.35,,,,,,,
0.03578,0.00029009,16.50225,1155.925,3160.2,,,,,,,
0.03579,0.00029059,16.467,1155.45,3154.2,,,,,,,
0.0358,0.0002911,16.43175,1155,3148.2,,,,,,,
0.03581,0.0002916,16.39675,1154.525,3142.2,,,,,,,
0.03582,0.00029211,16.36175,1154.075,3136.2,,,,,,,
0.03583,0.00029262,16.3265,1153.55,3130.2,,,,,,,
0.03584,0.00029312,16.29125,1153.05,3124.2,,,,,,,
0.03585,0.00029363,16.25625,1152.55,3118.2,,,,,,,
0.03586,0.00029413,16.2205,1152.05,3112.35,,,,,,,
0.03587,0.00029464,16.1855,1151.5,3106.35,,,,,,,
0.03588,0.00029514,16.15,1150.975,3100.5,,,,,,,
0.03589,0.00029565,16.11475,1150.4,3094.65,,,,,,,
0.0359,0.00029616,16.07925,1149.875,3088.8,,,,,,,
0.03591,0.00029666,16.04425,1149.275,3082.95,,,,,,,
0.03592,0.00029717,16.00875,1148.7,3077.1,,,,,,,
0.03593,0.00029767,15.9735,1148.15,3071.4,,,,,,,
0.03594,0.00029818,15.9385,1147.55,3065.55,,,,,,,
0.03595,0.00029869,15.903,1146.95,3059.85,,,,,,,
0.03596,0.00029919,15.868,1146.35,3054,,,,,,,
0.03597,0.0002997,15.833,1145.8,3048.3,,,,,,,
0.03598,0.00030021,15.79825,1145.175,3042.6,,,,,,,
0.03599,0.00030071,15.7635,1144.6,3036.9,,,,,,,
0.036,0.00030122,15.729,1144.025,3031.2,,,,,,,
0.03601,0.00030173,15.6945,1143.45,3025.5,,,,,,,
0.03602,0.00030223,15.6605,1142.85,3019.95,,,,,,,
0.03603,0.00030274,15.62625,1142.275,3014.25,,,,,,,
0.03604,0.00030325,15.59225,1141.7,3008.7,,,,,,,
0.03605,0.00030376,15.55875,1141.15,3003.15,,,,,,,
0.03606,0.00030426,15.52525,1140.6,2997.45,,,,,,,
0.03607,0.00030477,15.492,1140.025,2991.9,,,,,,,
0.03608,0.00030528,15.459,1139.55,2986.35,,,,,,,
0.03609,0.00030578,15.4265,1138.975,2980.95,,,,,,,
0.0361,0.00030629,15.39375,1138.475,2975.4,,,,,,,
0.03611,0.0003068,15.36125,1137.95,2969.85,,,,,,,
0.03612,0.00030731,15.32925,1137.475,2964.45,,,,,,,
0.03613,0.00030781,15.29725,1136.95,2958.9,,,,,,,
0.03614,0.00030832,15.26575,1136.45,2953.5,,,,,,,
0.03615,0.00030883,15.23425,1135.975,2948.1,,,,,,,
0.03616,0.00030934,15.203,1135.5,2942.7,,,,,,,
0.03617,0.00030984,15.1715,1135.05,2937.3,,,,,,,
0.03618,0.00031035,15.1405,1134.575,2931.9,,,,,,,
0.03619,0.00031086,15.10975,1134.1,2926.5,,,,,,,
0.0362,0.00031137,15.079,1133.65,2921.1,,,,,,,
0.03621,0.00031188,15.04825,1133.15,2915.85,,,,,,,
0.03622,0.00031238,15.0175,1132.725,2910.45,,,,,,,
0.03623,0.00031289,14.98675,1132.25,2905.2,,,,,,,
0.03624,0.0003134,14.9565,1131.75,2899.95,,,,,,,
0.03625,0.00031391,14.92575,1131.25,2894.7,,,,,,,
0.03626,0.00031442,14.89525,1130.8,2889.45,,,,,,,
0.03627,0.00031492,14.86475,1130.3,2884.2,,,,,,,
0.03628,0.00031543,14.8345,1129.75,2878.95,,,,,,,
0.03629,0.00031594,14.80375,1129.275,2873.7,,,,,,,
0.0363,0.00031645,14.773,1128.75,2868.6,,,,,,,
0.03631,0.00031696,14.7425,1128.175,2863.35,,,,,,,
0.03632,0.00031747,14.7115,1127.65,2858.25,,,,,,,
0.03633,0.00031797,14.68075,1127.05,2853,,,,,,,
0.03634,0.00031848,14.64975,1126.525,2847.9,,,,,,,
0.03635,0.00031899,14.61875,1125.925,2842.8,,,,,,,
0.03636,0.0003195,14.5875,1125.3,2837.7,,,,,,,
0.03637,0.00032001,14.5565,1124.675,2832.6,,,,,,,
0.03638,0.00032052,14.52525,1124.025,2827.5,,,,,,,
0.03639,0.00032103,14.49375,1123.4,2822.55,,,,,,,
0.0364,0.00032153,14.4625,1122.725,2817.45,,,,,,,
0.03641,0.00032204,14.43075,1122.075,2812.35,,,,,,,
0.03642,0.00032255,14.399,1121.4,2807.4,,,,,,,
0.03643,0.00032306,14.3675,1120.675,2802.45,,,,,,,
0.03644,0.00032357,14.33625,1119.95,2797.35,,,,,,,
0.03645,0.00032408,14.3045,1119.25,2792.4,,,,,,,
0.03646,0.00032459,14.273,1118.525,2787.45,,,,,,,
0.03647,0.0003251,14.241,1117.8,2782.5,,,,,,,
0.03648,0.00032561,14.2095,1117.05,2777.55,,,,,,,
0.03649,0.00032611,14.1775,1116.3,2772.75,,,,,,,
0.0365,0.00032662,14.14575,1115.55,2767.8,,,,,,,
0.03651,0.00032713,14.11425,1114.775,2762.85,,,,,,,
0.03652,0.00032764,14.0825,1114.025,2758.05,,,,,,,
0.03653,0.00032815,14.0515,1113.25,2753.1,,,,,,,
0.03654,0.00032866,14.02,1112.5,2748.3,,,,,,,
0.03655,0.00032917,13.98875,1111.75,2743.5,,,,,,,
0.03656,0.00032968,13.9575,1110.975,2738.7,,,,,,,
0.03657,0.00033019,13.9265,1110.225,2733.9,,,,,,,
0.03658,0.0003307,13.8955,1109.475,2729.1,,,,,,,
0.03659,0.00033121,13.86475,1108.725,2724.3,,,,,,,
0.0366,0.00033172,13.83425,1107.975,2719.5,,,,,,,
0.03661,0.00033223,13.804,1107.25,2714.7,,,,,,,
0.03662,0.00033274,13.77375,1106.475,2710.05,,,,,,,
0.03663,0.00033325,13.7435,1105.775,2705.25,,,,,,,
0.03664,0.00033376,13.71375,1105.05,2700.6,,,,,,,
0.03665,0.00033427,13.684,1104.35,2695.8,,,,,,,
0.03666,0.00033478,13.65475,1103.65,2691.15,,,,,,,
0.03667,0.00033529,13.62525,1102.975,2686.5,,,,,,,
0.03668,0.0003358,13.596,1102.3,2681.85,,,,,,,
0.03669,0.00033631,13.56725,1101.6,2677.2,,,,,,,
0.0367,0.00033682,13.53875,1100.95,2672.55,,,,,,,
0.03671,0.00033733,13.51,1100.275,2667.9,,,,,,,
0.03672,0.00033784,13.48175,1099.625,2663.25,,,,,,,
0.03673,0.00033835,13.45375,1099.025,2658.6,,,,,,,
0.03674,0.00033886,13.42575,1098.375,2654.1,,,,,,,
0.03675,0.00033937,13.398,1097.75,2649.45,,,,,,,
0.03676,0.00033988,13.37025,1097.15,2644.95,,,,,,,
0.03677,0.00034039,13.34325,1096.5,2640.3,,,,,,,
0.03678,0.0003409,13.3155,1095.925,2635.8,,,,,,,
0.03679,0.00034141,13.28825,1095.325,2631.3,,,,,,,
0.0368,0.00034192,13.26125,1094.725,2626.8,,,,,,,
0.03681,0.00034243,13.23425,1094.15,2622.3,,,,,,,
0.03682,0.00034294,13.20775,1093.55,2617.8,,,,,,,
0.03683,0.00034345,13.18075,1092.95,2613.3,,,,,,,
0.03684,0.00034397,13.15425,1092.375,2608.8,,,,,,,
0.03685,0.00034448,13.1275,1091.775,2604.3,,,,,,,
0.03686,0.00034499,13.10075,1091.175,2599.95,,,,,,,
0.03687,0.0003455,13.0745,1090.575,2595.45,,,,,,,
0.03688,0.00034601,13.048,1090,2591.1,,,,,,,
0.03689,0.00034652,13.0215,1089.375,2586.6,,,,,,,
0.0369,0.00034703,12.995,1088.775,2582.25,,,,,,,
0.03691,0.00034755,12.9685,1088.15,2577.9,,,,,,,
0.03692,0.00034806,12.9425,1087.575,2573.55,,,,,,,
0.03693,0.00034857,12.916,1086.95,2569.2,,,,,,,
0.03694,0.00034908,12.8895,1086.325,2564.85,,,,,,,
0.03695,0.00034959,12.8635,1085.675,2560.5,,,,,,,
0.03696,0.00035011,12.837,1085.075,2556.15,,,,,,,
0.03697,0.00035062,12.811,1084.425,2551.8,,,,,,,
0.03698,0.00035113,12.7845,1083.825,2547.45,,,,,,,
0.03699,0.00035164,12.75875,1083.15,2543.25,,,,,,,
0.037,0.00035215,12.73225,1082.525,2538.9,,,,,,,
0.03701,0.00035267,12.70625,1081.875,2534.7,,,,,,,
0.03702,0.00035318,12.68025,1081.25,2530.35,,,,,,,
0.03703,0.00035369,12.6545,1080.625,2526.15,,,,,,,
0.03704,0.0003542,12.6285,1080,2521.8,,,,,,,
0.03705,0.00035472,12.60325,1079.325,2517.6,,,,,,,
0.03706,0.00035523,12.5775,1078.7,2513.4,,,,,,,
0.03707,0.00035574,12.55175,1078.075,2509.2,,,,,,,
0.03708,0.00035626,12.52675,1077.45,2505,,,,,,,
0.03709,0.00035677,12.5015,1076.85,2500.8,,,,,,,
0.0371,0.00035728,12.47675,1076.275,2496.6,,,,,,,
0.03711,0.0003578,12.452,1075.675,2492.55,,,,,,,
0.03712,0.00035831,12.42725,1075.075,2488.35,,,,,,,
0.03713,0.00035882,12.403,1074.525,2484.15,,,,,,,
0.03714,0.00035934,12.37875,1073.95,2480.1,,,,,,,
0.03715,0.00035985,12.35475,1073.4,2475.9,,,,,,,
0.03716,0.00036036,12.331,1072.85,2471.85,,,,,,,
0.03717,0.00036088,12.30725,1072.325,2467.8,,,,,,,
0.03718,0.00036139,12.284,1071.825,2463.6,,,,,,,
0.03719,0.00036191,12.26075,1071.3,2459.55,,,,,,,
0.0372,0.00036242,12.238,1070.825,2455.5,,,,,,,
0.03721,0.00036293,12.215,1070.35,2451.45,,,,,,,
0.03722,0.00036345,12.1925,1069.875,2447.4,,,,,,,
0.03723,0.00036396,12.17,1069.45,2443.35,,,,,,,
0.03724,0.00036448,12.148,1069,2439.3,,,,,,,
0.03725,0.00036499,12.12575,1068.575,2435.25,,,,,,,
0.03726,0.00036551,12.10425,1068.15,2431.35,,,,,,,
0.03727,0.00036602,12.0825,1067.7,2427.3,,,,,,,
0.03728,0.00036653,12.06075,1067.3,2423.25,,,,,,,
0.03729,0.00036705,12.0395,1066.9,2419.35,,,,,,,
0.0373,0.00036756,12.01825,1066.5,2415.3,,,,,,,
0.03731,0.00036808,11.997,1066.15,2411.4,,,,,,,
0.03732,0.00036859,11.9755,1065.75,2407.5,,,,,,,
0.03733,0.00036911,11.95475,1065.35,2403.45,,,,,,,
0.03734,0.00036962,11.93375,1064.95,2399.55,,,,,,,
0.03735,0.00037014,11.91325,1064.575,2395.65,,,,,,,
0.03736,0.00037065,11.8925,1064.225,2391.75,,,,,,,
0.03737,0.00037117,11.8715,1063.825,2387.85,,,,,,,
0.03738,0.00037168,11.8505,1063.475,2383.95,,,,,,,
0.03739,0.0003722,11.83025,1063.075,2380.05,,,,,,,
0.0374,0.00037271,11.80975,1062.7,2376.15,,,,,,,
0.03741,0.00037323,11.78925,1062.3,2372.4,,,,,,,
0.03742,0.00037374,11.76825,1061.9,2368.5,,,,,,,
0.03743,0.00037426,11.748,1061.525,2364.75,,,,,,,
0.03744,0.00037477,11.72725,1061.125,2360.85,,,,,,,
0.03745,0.00037529,11.707,1060.7,2357.1,,,,,,,
0.03746,0.0003758,11.68625,1060.325,2353.2,,,,,,,
0.03747,0.00037632,11.666,1059.9,2349.45,,,,,,,
0.03748,0.00037683,11.6455,1059.5,2345.55,,,,,,,
0.03749,0.00037735,11.62525,1059.05,2341.8,,,,,,,
0.0375,0.00037786,11.6045,1058.625,2338.05,,,,,,,
0.03751,0.00037838,11.584,1058.2,2334.3,,,,,,,
0.03752,0.00037889,11.56375,1057.775,2330.55,,,,,,,
0.03753,0.00037941,11.54325,1057.35,2326.8,,,,,,,
0.03754,0.00037992,11.52275,1056.9,2323.05,,,,,,,
0.03755,0.00038044,11.5025,1056.5,2319.3,,,,,,,
0.03756,0.00038095,11.48225,1056.025,2315.7,,,,,,,
0.03757,0.00038147,11.462,1055.575,2311.95,,,,,,,
0.03758,0.00038198,11.44175,1055.15,2308.2,,,,,,,
0.03759,0.0003825,11.4215,1054.675,2304.6,,,,,,,
0.0376,0.00038301,11.401,1054.25,2300.85,,,,,,,
0.03761,0.00038353,11.38125,1053.8,2297.25,,,,,,,
0.03762,0.00038404,11.36075,1053.325,2293.5,,,,,,,
0.03763,0.00038456,11.3405,1052.875,2289.9,,,,,,,
0.03764,0.00038507,11.32075,1052.45,2286.15,,,,,,,
0.03765,0.00038559,11.3005,1051.95,2282.55,,,,,,,
0.03766,0.0003861,11.28075,1051.5,2278.95,,,,,,,
0.03767,0.00038662,11.26125,1051.1,2275.35,,,,,,,
0.03768,0.00038713,11.24125,1050.625,2271.75,,,,,,,
