t [s],Vol [m3],P [bar],T[ K],Q loss [W],,,,,,,,,
0.05186,0.0010293,3.3307,732.505,174.61,,,,,,,,,
0.05187,0.0010295,3.329,732.27,174.49,,,,,,,,,
0.05188,0.0010297,3.32735,732.0575,174.37,,,,,,,,,
0.05189,0.0010299,3.3258,731.855,174.25,,,,,,,,,
0.0519,0.0010301,3.3243,731.6775,174.12,,,,,,,,,
0.05191,0.0010303,3.32295,731.515,174,,,,,,,,,
0.05192,0.0010305,3.32165,731.375,173.89,,,,,,,,,
0.05193,0.0010307,3.32045,731.25,173.77,,,,,,,,,
0.05194,0.0010309,3.31935,731.1425,173.65,,,,,,,,,
0.05195,0.0010311,3.3183,731.0525,173.53,,,,,,,,,
0.05196,0.0010313,3.3173,730.9775,173.41,,,,,,,,,
0.05197,0.0010315,3.316375,730.9075,173.29,,,,,,,,,
0.05198,0.0010317,3.315475,730.8475,173.17,,,,,,,,,
0.05199,0.0010319,3.314625,730.7925,173.05,,,,,,,,,
0.052,0.0010321,3.31375,730.7375,172.94,,,,,,,,,
0.05201,0.0010323,3.312875,730.6825,172.82,,,,,,,,,
0.05202,0.0010325,3.311975,730.6225,172.7,,,,,,,,,
0.05203,0.0010327,3.31105,730.555,172.59,,,,,,,,,
0.05204,0.0010329,3.31005,730.4775,172.47,,,,,,,,,
0.05205,0.0010331,3.30905,730.3925,172.35,,,,,,,,,
0.05206,0.0010333,3.307975,730.29,172.24,,,,,,,,,
0.05207,0.0010335,3.30685,730.1825,172.12,,,,,,,,,
0.05208,0.0010337,3.3057,730.0625,172.01,,,,,,,,,
0.05209,0.0010339,3.304475,729.9375,171.89,,,,,,,,,
0.0521,0.0010341,3.303225,729.8025,171.78,,,,,,,,,
0.05211,0.0010343,3.301975,729.665,171.66,,,,,,,,,
0.05212,0.0010345,3.300725,729.53,171.55,,,,,,,,,
0.05213,0.0010347,3.2995,729.3925,171.44,,,,,,,,,
0.05214,0.0010349,3.298275,729.265,171.32,,,,,,,,,
0.05215,0.0010351,3.297125,729.1475,171.21,,,,,,,,,
0.05216,0.0010353,3.295975,729.0425,171.1,,,,,,,,,
0.05217,0.0010354,3.29495,728.95,170.98,,,,,,,,,
0.05218,0.0010356,3.293975,728.875,170.87,,,,,,,,,
0.05219,0.0010358,3.293125,728.82,170.76,,,,,,,,,
0.0522,0.001036,3.29235,728.785,170.65,,,,,,,,,
0.05221,0.0010362,3.29165,728.77,170.53,,,,,,,,,
0.05222,0.0010364,3.29105,728.7725,170.42,,,,,,,,,
0.05223,0.0010366,3.290525,728.7925,170.31,,,,,,,,,
0.05224,0.0010368,3.290075,728.83,170.2,,,,,,,,,
0.05225,0.001037,3.289725,728.88,170.09,,,,,,,,,
0.05226,0.0010372,3.2894,728.9375,169.98,,,,,,,,,
0.05227,0.0010373,3.289075,729.005,169.87,,,,,,,,,
0.05228,0.0010375,3.2888,729.07,169.76,,,,,,,,,
0.05229,0.0010377,3.2885,729.14,169.65,,,,,,,,,
0.0523,0.0010379,3.2882,729.2075,169.54,,,,,,,,,
0.05231,0.0010381,3.287875,729.2625,169.43,,,,,,,,,
0.05232,0.0010383,3.2875,729.3125,169.33,,,,,,,,,
0.05233,0.0010385,3.2871,729.3525,169.22,,,,,,,,,
0.05234,0.0010386,3.286625,729.38,169.11,,,,,,,,,
0.05235,0.0010388,3.286125,729.4,169,,,,,,,,,
0.05236,0.001039,3.285575,729.4075,168.89,,,,,,,,,
0.05237,0.0010392,3.284975,729.405,168.79,,,,,,,,,
0.05238,0.0010394,3.28435,729.3925,168.68,,,,,,,,,
0.05239,0.0010396,3.283675,729.375,168.57,,,,,,,,,
0.0524,0.0010397,3.283,729.3525,168.47,,,,,,,,,
0.05241,0.0010399,3.282325,729.33,168.36,,,,,,,,,
0.05242,0.0010401,3.281675,729.3125,168.25,,,,,,,,,
0.05243,0.0010403,3.281025,729.295,168.15,,,,,,,,,
0.05244,0.0010405,3.280375,729.285,168.04,,,,,,,,,
0.05245,0.0010406,3.2798,729.285,167.94,,,,,,,,,
0.05246,0.0010408,3.279275,729.2925,167.83,,,,,,,,,
0.05247,0.001041,3.278825,729.3125,167.73,,,,,,,,,
0.05248,0.0010412,3.2784,729.34,167.63,,,,,,,,,
0.05249,0.0010414,3.278,729.3825,167.52,,,,,,,,,
0.0525,0.0010415,3.2777,729.43,167.42,,,,,,,,,
0.05251,0.0010417,3.277425,729.49,167.31,,,,,,,,,
0.05252,0.0010419,3.27715,729.55,167.21,,,,,,,,,
0.05253,0.0010421,3.2769,729.6175,167.11,,,,,,,,,
0.05254,0.0010422,3.27665,729.6825,167.01,,,,,,,,,
0.05255,0.0010424,3.2764,729.745,166.9,,,,,,,,,
0.05256,0.0010426,3.276125,729.805,166.8,,,,,,,,,
0.05257,0.0010428,3.275825,729.8575,166.7,,,,,,,,,
0.05258,0.0010429,3.2755,729.8975,166.6,,,,,,,,,
0.05259,0.0010431,3.2751,729.9275,166.5,,,,,,,,,
0.0526,0.0010433,3.27465,729.945,166.4,,,,,,,,,
0.05261,0.0010435,3.274125,729.9475,166.3,,,,,,,,,
0.05262,0.0010436,3.273525,729.935,166.2,,,,,,,,,
0.05263,0.0010438,3.2729,729.91,166.1,,,,,,,,,
0.05264,0.001044,3.2722,729.875,166,,,,,,,,,
0.05265,0.0010441,3.271475,729.825,165.9,,,,,,,,,
0.05266,0.0010443,3.270675,729.7675,165.8,,,,,,,,,
0.05267,0.0010445,3.2699,729.7075,165.7,,,,,,,,,
0.05268,0.0010447,3.269075,729.6375,165.6,,,,,,,,,
0.05269,0.0010448,3.268225,729.5675,165.5,,,,,,,,,
0.0527,0.001045,3.267425,729.4975,165.4,,,,,,,,,
0.05271,0.0010452,3.26655,729.425,165.3,,,,,,,,,
0.05272,0.0010453,3.265775,729.365,165.21,,,,,,,,,
0.05273,0.0010455,3.264975,729.3,165.11,,,,,,,,,
0.05274,0.0010457,3.264225,729.2475,165.01,,,,,,,,,
0.05275,0.0010458,3.263475,729.1975,164.92,,,,,,,,,
0.05276,0.001046,3.262825,729.155,164.82,,,,,,,,,
0.05277,0.0010462,3.2621,729.1125,164.72,,,,,,,,,
0.05278,0.0010463,3.261425,729.075,164.63,,,,,,,,,
0.05279,0.0010465,3.2608,729.0375,164.53,,,,,,,,,
0.0528,0.0010466,3.2601,729.0025,164.44,,,,,,,,,
0.05281,0.0010468,3.25945,728.9625,164.34,,,,,,,,,
0.05282,0.001047,3.258725,728.915,164.25,,,,,,,,,
0.05283,0.0010471,3.257975,728.8625,164.15,,,,,,,,,
0.05284,0.0010473,3.257225,728.7975,164.06,,,,,,,,,
0.05285,0.0010475,3.2564,728.725,163.96,,,,,,,,,
0.05286,0.0010476,3.255475,728.6425,163.87,,,,,,,,,
0.05287,0.0010478,3.25455,728.545,163.77,,,,,,,,,
0.05288,0.0010479,3.25355,728.435,163.68,,,,,,,,,
0.05289,0.0010481,3.252475,728.3175,163.59,,,,,,,,,
0.0529,0.0010483,3.2514,728.1875,163.5,,,,,,,,,
0.05291,0.0010484,3.250275,728.0475,163.4,,,,,,,,,
0.05292,0.0010486,3.2491,727.9,163.31,,,,,,,,,
0.05293,0.0010487,3.2479,727.755,163.22,,,,,,,,,
0.05294,0.0010489,3.2467,727.5975,163.13,,,,,,,,,
0.05295,0.0010491,3.24555,727.45,163.04,,,,,,,,,
0.05296,0.0010492,3.244375,727.3025,162.94,,,,,,,,,
0.05297,0.0010494,3.2432,727.1575,162.85,,,,,,,,,
0.05298,0.0010495,3.2421,727.02,162.76,,,,,,,,,
0.05299,0.0010497,3.24105,726.89,162.67,,,,,,,,,
0.053,0.0010498,3.24,726.7675,162.58,,,,,,,,,
0.05301,0.00105,3.239025,726.655,162.49,,,,,,,,,
0.05302,0.0010501,3.238075,726.55,162.4,,,,,,,,,
0.05303,0.0010503,3.23715,726.4525,162.31,,,,,,,,,
0.05304,0.0010504,3.23625,726.36,162.22,,,,,,,,,
0.05305,0.0010506,3.235375,726.27,162.14,,,,,,,,,
0.05306,0.0010508,3.234575,726.18,162.05,,,,,,,,,
0.05307,0.0010509,3.2337,726.0925,161.96,,,,,,,,,
0.05308,0.0010511,3.232825,725.9975,161.87,,,,,,,,,
0.05309,0.0010512,3.231925,725.9025,161.78,,,,,,,,,
0.0531,0.0010514,3.231025,725.8,161.69,,,,,,,,,
0.05311,0.0010515,3.230075,725.685,161.61,,,,,,,,,
0.05312,0.0010517,3.229075,725.56,161.52,,,,,,,,,
0.05313,0.0010518,3.228025,725.425,161.43,,,,,,,,,
0.05314,0.001052,3.226925,725.28,161.35,,,,,,,,,
0.05315,0.0010521,3.2258,725.1275,161.26,,,,,,,,,
0.05316,0.0010523,3.2246,724.965,161.17,,,,,,,,,
0.05317,0.0010524,3.223425,724.7925,161.09,,,,,,,,,
0.05318,0.0010525,3.222175,724.62,161,,,,,,,,,
0.05319,0.0010527,3.22095,724.4475,160.92,,,,,,,,,
0.0532,0.0010528,3.219725,724.27,160.83,,,,,,,,,
0.05321,0.001053,3.218525,724.105,160.75,,,,,,,,,
0.05322,0.0010531,3.2174,723.945,160.66,,,,,,,,,
0.05323,0.0010533,3.216275,723.7975,160.58,,,,,,,,,
0.05324,0.0010534,3.215225,723.66,160.5,,,,,,,,,
0.05325,0.0010536,3.21425,723.5425,160.41,,,,,,,,,
0.05326,0.0010537,3.21335,723.4375,160.33,,,,,,,,,
0.05327,0.0010538,3.2125,723.3525,160.25,,,,,,,,,
0.05328,0.001054,3.2118,723.285,160.16,,,,,,,,,
0.05329,0.0010541,3.21115,723.23,160.08,,,,,,,,,
0.0533,0.0010543,3.210525,723.195,160,,,,,,,,,
0.05331,0.0010544,3.21,723.1725,159.92,,,,,,,,,
0.05332,0.0010546,3.209525,723.155,159.83,,,,,,,,,
0.05333,0.0010547,3.20905,723.15,159.75,,,,,,,,,
0.05334,0.0010548,3.208625,723.145,159.67,,,,,,,,,
0.05335,0.001055,3.208175,723.14,159.59,,,,,,,,,
0.05336,0.0010551,3.207725,723.1325,159.51,,,,,,,,,
0.05337,0.0010553,3.20725,723.115,159.43,,,,,,,,,
0.05338,0.0010554,3.20675,723.0925,159.35,,,,,,,,,
0.05339,0.0010555,3.20615,723.0525,159.27,,,,,,,,,
0.0534,0.0010557,3.205525,723.0025,159.19,,,,,,,,,
0.05341,0.0010558,3.204825,722.935,159.11,,,,,,,,,
0.05342,0.0010559,3.20405,722.8525,159.03,,,,,,,,,
0.05343,0.0010561,3.203225,722.755,158.95,,,,,,,,,
0.05344,0.0010562,3.2023,722.6475,158.87,,,,,,,,,
0.05345,0.0010563,3.20135,722.5275,158.79,,,,,,,,,
0.05346,0.0010565,3.200425,722.3975,158.72,,,,,,,,,
0.05347,0.0010566,3.199375,722.2625,158.64,,,,,,,,,
0.05348,0.0010567,3.19835,722.1275,158.56,,,,,,,,,
0.05349,0.0010569,3.19735,721.9875,158.48,,,,,,,,,
0.0535,0.001057,3.196375,721.8575,158.4,,,,,,,,,
0.05351,0.0010571,3.1954,721.7325,158.33,,,,,,,,,
0.05352,0.0010573,3.194525,721.62,158.25,,,,,,,,,
0.05353,0.0010574,3.193675,721.5225,158.17,,,,,,,,,
0.05354,0.0010575,3.1929,721.4375,158.1,,,,,,,,,
0.05355,0.0010577,3.1922,721.3675,158.02,,,,,,,,,
0.05356,0.0010578,3.191575,721.3175,157.95,,,,,,,,,
0.05357,0.0010579,3.191025,721.28,157.87,,,,,,,,,
0.05358,0.0010581,3.1905,721.26,157.8,,,,,,,,,
0.05359,0.0010582,3.1901,721.25,157.72,,,,,,,,,
0.0536,0.0010583,3.1897,721.2525,157.65,,,,,,,,,
0.05361,0.0010584,3.189375,721.2675,157.57,,,,,,,,,
0.05362,0.0010586,3.18905,721.28,157.5,,,,,,,,,
0.05363,0.0010587,3.188775,721.3,157.42,,,,,,,,,
0.05364,0.0010588,3.188475,721.3225,157.35,,,,,,,,,
0.05365,0.0010589,3.188125,721.3375,157.28,,,,,,,,,
0.05366,0.0010591,3.1878,721.3475,157.2,,,,,,,,,
0.05367,0.0010592,3.187425,721.35,157.13,,,,,,,,,
0.05368,0.0010593,3.187,721.3425,157.06,,,,,,,,,
0.05369,0.0010594,3.186525,721.3225,156.99,,,,,,,,,
0.0537,0.0010596,3.186025,721.2925,156.91,,,,,,,,,
0.05371,0.0010597,3.18545,721.2525,156.84,,,,,,,,,
0.05372,0.0010598,3.18485,721.2,156.77,,,,,,,,,
0.05373,0.0010599,3.1842,721.1375,156.7,,,,,,,,,
0.05374,0.0010601,3.1835,721.0675,156.63,,,,,,,,,
0.05375,0.0010602,3.18275,720.985,156.56,,,,,,,,,
0.05376,0.0010603,3.182025,720.8975,156.49,,,,,,,,,
0.05377,0.0010604,3.181225,720.8075,156.42,,,,,,,,,
0.05378,0.0010605,3.180475,720.715,156.35,,,,,,,,,
0.05379,0.0010607,3.17965,720.6175,156.28,,,,,,,,,
0.0538,0.0010608,3.178875,720.52,156.21,,,,,,,,,
0.05381,0.0010609,3.178075,720.4225,156.14,,,,,,,,,
0.05382,0.001061,3.177275,720.3275,156.07,,,,,,,,,
0.05383,0.0010611,3.17655,720.225,156,,,,,,,,,
0.05384,0.0010613,3.1757,720.125,155.93,,,,,,,,,
0.05385,0.0010614,3.174925,720.0225,155.86,,,,,,,,,
0.05386,0.0010615,3.1741,719.915,155.79,,,,,,,,,
0.05387,0.0010616,3.173275,719.8025,155.73,,,,,,,,,
0.05388,0.0010617,3.172425,719.6875,155.66,,,,,,,,,
0.05389,0.0010618,3.1715,719.5575,155.59,,,,,,,,,
0.0539,0.0010619,3.170575,719.4225,155.52,,,,,,,,,
0.05391,0.0010621,3.1696,719.275,155.46,,,,,,,,,
0.05392,0.0010622,3.168575,719.1175,155.39,,,,,,,,,
0.05393,0.0010623,3.1675,718.9425,155.32,,,,,,,,,
0.05394,0.0010624,3.166375,718.77,155.26,,,,,,,,,
0.05395,0.0010625,3.1652,718.58,155.19,,,,,,,,,
0.05396,0.0010626,3.164025,718.3825,155.13,,,,,,,,,
0.05397,0.0010627,3.162775,718.185,155.06,,,,,,,,,
0.05398,0.0010629,3.161575,717.9775,155,,,,,,,,,
0.05399,0.001063,3.160325,717.7775,154.93,,,,,,,,,
0.054,0.0010631,3.15915,717.575,154.87,,,,,,,,,
0.05401,0.0010632,3.157925,717.385,154.8,,,,,,,,,
0.05402,0.0010633,3.1568,717.2,154.74,,,,,,,,,
0.05403,0.0010634,3.1557,717.03,154.67,,,,,,,,,
0.05404,0.0010635,3.154725,716.88,154.61,,,,,,,,,
0.05405,0.0010636,3.15375,716.74,154.55,,,,,,,,,
0.05406,0.0010637,3.15295,716.625,154.48,,,,,,,,,
0.05407,0.0010638,3.1522,716.525,154.42,,,,,,,,,
0.05408,0.0010639,3.151525,716.45,154.36,,,,,,,,,
0.05409,0.0010641,3.15095,716.39,154.3,,,,,,,,,
0.0541,0.0010642,3.15045,716.3475,154.23,,,,,,,,,
0.05411,0.0010643,3.150025,716.325,154.17,,,,,,,,,
0.05412,0.0010644,3.149625,716.305,154.11,,,,,,,,,
0.05413,0.0010645,3.149325,716.2975,154.05,,,,,,,,,
0.05414,0.0010646,3.149,716.2975,153.99,,,,,,,,,
0.05415,0.0010647,3.1487,716.295,153.93,,,,,,,,,
0.05416,0.0010648,3.14835,716.29,153.87,,,,,,,,,
0.05417,0.0010649,3.147975,716.2725,153.81,,,,,,,,,
0.05418,0.001065,3.147575,716.245,153.75,,,,,,,,,
0.05419,0.0010651,3.1471,716.205,153.69,,,,,,,,,
0.0542,0.0010652,3.14655,716.1525,153.63,,,,,,,,,
0.05421,0.0010653,3.145925,716.0775,153.57,,,,,,,,,
0.05422,0.0010654,3.145225,715.9875,153.51,,,,,,,,,
0.05423,0.0010655,3.14445,715.88,153.45,,,,,,,,,
0.05424,0.0010656,3.1436,715.75,153.39,,,,,,,,,
0.05425,0.0010657,3.142675,715.61,153.33,,,,,,,,,
0.05426,0.0010658,3.141675,715.4575,153.27,,,,,,,,,
0.05427,0.0010659,3.14065,715.295,153.21,,,,,,,,,
0.05428,0.001066,3.13965,715.1325,153.16,,,,,,,,,
0.05429,0.0010661,3.138575,714.965,153.1,,,,,,,,,
0.0543,0.0010662,3.137575,714.8025,153.04,,,,,,,,,
0.05431,0.0010663,3.1366,714.6475,152.98,,,,,,,,,
0.05432,0.0010664,3.135625,714.5,152.93,,,,,,,,,
0.05433,0.0010665,3.134725,714.37,152.87,,,,,,,,,
0.05434,0.0010666,3.133925,714.255,152.81,,,,,,,,,
0.05435,0.0010667,3.1332,714.1575,152.76,,,,,,,,,
0.05436,0.0010668,3.132575,714.08,152.7,,,,,,,,,
0.05437,0.0010669,3.132,714.02,152.65,,,,,,,,,
0.05438,0.001067,3.13155,713.9775,152.59,,,,,,,,,
0.05439,0.0010671,3.131125,713.9525,152.54,,,,,,,,,
0.0544,0.0010671,3.1308,713.9425,152.48,,,,,,,,,
0.05441,0.0010672,3.1305,713.94,152.43,,,,,,,,,
0.05442,0.0010673,3.13025,713.9475,152.37,,,,,,,,,
0.05443,0.0010674,3.130025,713.955,152.32,,,,,,,,,
0.05444,0.0010675,3.1298,713.9625,152.27,,,,,,,,,
0.05445,0.0010676,3.129525,713.97,152.21,,,,,,,,,
0.05446,0.0010677,3.12925,713.965,152.16,,,,,,,,,
0.05447,0.0010678,3.12895,713.95,152.11,,,,,,,,,
0.05448,0.0010679,3.128525,713.92,152.05,,,,,,,,,
0.05449,0.001068,3.128075,713.88,152,,,,,,,,,
0.0545,0.0010681,3.12755,713.82,151.95,,,,,,,,,
0.05451,0.0010681,3.126975,713.7425,151.89,,,,,,,,,
0.05452,0.0010682,3.1263,713.65,151.84,,,,,,,,,
0.05453,0.0010683,3.125575,713.54,151.79,,,,,,,,,
0.05454,0.0010684,3.124775,713.4225,151.74,,,,,,,,,
0.05455,0.0010685,3.123925,713.2875,151.69,,,,,,,,,
0.05456,0.0010686,3.12305,713.1475,151.64,,,,,,,,,
0.05457,0.0010687,3.122175,713,151.59,,,,,,,,,
0.05458,0.0010687,3.12125,712.85,151.54,,,,,,,,,
0.05459,0.0010688,3.120325,712.7,151.49,,,,,,,,,
0.0546,0.0010689,3.119425,712.55,151.44,,,,,,,,,
0.05461,0.001069,3.118575,712.4125,151.39,,,,,,,,,
0.05462,0.0010691,3.117725,712.2775,151.34,,,,,,,,,
0.05463,0.0010692,3.116925,712.1525,151.29,,,,,,,,,
0.05464,0.0010693,3.116175,712.0325,151.24,,,,,,,,,
0.05465,0.0010693,3.11545,711.925,151.19,,,,,,,,,
0.05466,0.0010694,3.114775,711.825,151.14,,,,,,,,,
0.05467,0.0010695,3.11415,711.735,151.09,,,,,,,,,
0.05468,0.0010696,3.113525,711.65,151.04,,,,,,,,,
0.05469,0.0010697,3.112975,711.57,151,,,,,,,,,
0.0547,0.0010697,3.1124,711.49,150.95,,,,,,,,,
0.05471,0.0010698,3.1118,711.415,150.9,,,,,,,,,
0.05472,0.0010699,3.11125,711.335,150.85,,,,,,,,,
0.05473,0.00107,3.11065,711.2575,150.81,,,,,,,,,
0.05474,0.0010701,3.110075,711.17,150.76,,,,,,,,,
0.05475,0.0010701,3.10945,711.08,150.71,,,,,,,,,
0.05476,0.0010702,3.1088,710.9875,150.67,,,,,,,,,
0.05477,0.0010703,3.108125,710.885,150.62,,,,,,,,,
0.05478,0.0010704,3.10745,710.7775,150.58,,,,,,,,,
0.05479,0.0010704,3.1067,710.6625,150.53,,,,,,,,,
0.0548,0.0010705,3.106,710.55,150.49,,,,,,,,,
0.05481,0.0010706,3.105275,710.435,150.44,,,,,,,,,
0.05482,0.0010707,3.10455,710.3175,150.4,,,,,,,,,
0.05483,0.0010707,3.103825,710.205,150.35,,,,,,,,,
0.05484,0.0010708,3.10315,710.0975,150.31,,,,,,,,,
0.05485,0.0010709,3.102475,709.9925,150.26,,,,,,,,,
0.05486,0.001071,3.1018,709.9,150.22,,,,,,,,,
0.05487,0.001071,3.101225,709.8125,150.18,,,,,,,,,
0.05488,0.0010711,3.10065,709.735,150.13,,,,,,,,,
0.05489,0.0010712,3.10015,709.6625,150.09,,,,,,,,,
0.0549,0.0010713,3.0997,709.6075,150.05,,,,,,,,,
0.05491,0.0010713,3.09925,709.555,150,,,,,,,,,
0.05492,0.0010714,3.09885,709.51,149.96,,,,,,,,,
0.05493,0.0010715,3.09845,709.465,149.92,,,,,,,,,
0.05494,0.0010715,3.098075,709.4225,149.88,,,,,,,,,
0.05495,0.0010716,3.0977,709.38,149.84,,,,,,,,,
0.05496,0.0010717,3.09725,709.33,149.8,,,,,,,,,
0.05497,0.0010717,3.096825,709.275,149.75,,,,,,,,,
0.05498,0.0010718,3.09635,709.2075,149.71,,,,,,,,,
0.05499,0.0010719,3.0958,709.1275,149.67,,,,,,,,,
0.055,0.0010719,3.095175,709.0275,149.63,,,,,,,,,
0.05501,0.001072,3.094525,708.9175,149.59,,,,,,,,,
0.05502,0.0010721,3.093725,708.785,149.55,,,,,,,,,
0.05503,0.0010721,3.092925,708.64,149.51,,,,,,,,,
0.05504,0.0010722,3.091975,708.4775,149.47,,,,,,,,,
0.05505,0.0010723,3.091025,708.2975,149.43,,,,,,,,,
0.05506,0.0010723,3.090025,708.1075,149.39,,,,,,,,,
0.05507,0.0010724,3.088925,707.9075,149.36,,,,,,,,,
0.05508,0.0010725,3.08785,707.7,149.32,,,,,,,,,
0.05509,0.0010725,3.08675,707.495,149.28,,,,,,,,,
0.0551,0.0010726,3.08565,707.285,149.24,,,,,,,,,
0.05511,0.0010726,3.08455,707.0825,149.2,,,,,,,,,
0.05512,0.0010727,3.08355,706.89,149.17,,,,,,,,,
0.05513,0.0010728,3.082575,706.705,149.13,,,,,,,,,
0.05514,0.0010728,3.081625,706.5325,149.09,,,,,,,,,
0.05515,0.0010729,3.080775,706.38,149.05,,,,,,,,,
0.05516,0.0010729,3.079975,706.24,149.02,,,,,,,,,
0.05517,0.001073,3.07925,706.1175,148.98,,,,,,,,,
0.05518,0.0010731,3.0786,706.01,148.95,,,,,,,,,
0.05519,0.0010731,3.078,705.9125,148.91,,,,,,,,,
0.0552,0.0010732,3.077475,705.8275,148.87,,,,,,,,,
0.05521,0.0010732,3.076975,705.7475,148.84,,,,,,,,,
0.05522,0.0010733,3.07645,705.6675,148.8,,,,,,,,,
0.05523,0.0010734,3.07595,705.5875,148.77,,,,,,,,,
0.05524,0.0010734,3.075375,705.5,148.73,,,,,,,,,
0.05525,0.0010735,3.0748,705.4,148.7,,,,,,,,,
0.05526,0.0010735,3.074175,705.2875,148.66,,,,,,,,,
0.05527,0.0010736,3.073425,705.155,148.63,,,,,,,,,
0.05528,0.0010736,3.072575,704.995,148.6,,,,,,,,,
0.05529,0.0010737,3.071625,704.8125,148.56,,,,,,,,,
0.0553,0.0010737,3.0706,704.6025,148.53,,,,,,,,,
0.05531,0.0010738,3.069375,704.3625,148.5,,,,,,,,,
0.05532,0.0010738,3.06805,704.0975,148.46,,,,,,,,,
0.05533,0.0010739,3.06665,703.805,148.43,,,,,,,,,
0.05534,0.0010739,3.0651,703.485,148.4,,,,,,,,,
0.05535,0.001074,3.063475,703.1475,148.37,,,,,,,,,
0.05536,0.0010741,3.0618,702.7975,148.33,,,,,,,,,
0.05537,0.0010741,3.06005,702.4325,148.3,,,,,,,,,
0.05538,0.0010742,3.05825,702.06,148.27,,,,,,,,,
0.05539,0.0010742,3.0565,701.685,148.24,,,,,,,,,
0.0554,0.0010742,3.054725,701.315,148.21,,,,,,,,,
0.05541,0.0010743,3.053,700.9525,148.18,,,,,,,,,
0.05542,0.0010743,3.051375,700.605,148.15,,,,,,,,,
0.05543,0.0010744,3.049775,700.2725,148.12,,,,,,,,,
0.05544,0.0010744,3.0483,699.965,148.09,,,,,,,,,
0.05545,0.0010745,3.046925,699.6775,148.06,,,,,,,,,
0.05546,0.0010745,3.04565,699.4175,148.03,,,,,,,,,
0.05547,0.0010746,3.0445,699.1825,148,,,,,,,,,
0.05548,0.0010746,3.043475,698.9725,147.97,,,,,,,,,
0.05549,0.0010747,3.042525,698.79,147.94,,,,,,,,,
0.0555,0.0010747,3.041725,698.63,147.91,,,,,,,,,
0.05551,0.0010748,3.041025,698.4925,147.88,,,,,,,,,
0.05552,0.0010748,3.04035,698.3725,147.85,,,,,,,,,
0.05553,0.0010749,3.0398,698.265,147.83,,,,,,,,,
0.05554,0.0010749,3.039275,698.1725,147.8,,,,,,,,,
0.05555,0.0010749,3.0388,698.095,147.77,,,,,,,,,
0.05556,0.001075,3.038375,698.02,147.74,,,,,,,,,
0.05557,0.001075,3.037975,697.955,147.72,,,,,,,,,
0.05558,0.0010751,3.037575,697.89,147.69,,,,,,,,,
0.05559,0.0010751,3.0372,697.8225,147.66,,,,,,,,,
0.0556,0.0010751,3.0368,697.7575,147.64,,,,,,,,,
0.05561,0.0010752,3.0364,697.6925,147.61,,,,,,,,,
0.05562,0.0010752,3.036,697.625,147.58,,,,,,,,,
0.05563,0.0010753,3.0356,697.5575,147.56,,,,,,,,,
0.05564,0.0010753,3.0352,697.4925,147.53,,,,,,,,,
0.05565,0.0010753,3.034825,697.4275,147.51,,,,,,,,,
0.05566,0.0010754,3.03445,697.365,147.48,,,,,,,,,
0.05567,0.0010754,3.034025,697.3025,147.46,,,,,,,,,
0.05568,0.0010755,3.033675,697.2475,147.43,,,,,,,,,
0.05569,0.0010755,3.033375,697.195,147.41,,,,,,,,,
0.0557,0.0010755,3.03305,697.1475,147.38,,,,,,,,,
0.05571,0.0010756,3.032775,697.1075,147.36,,,,,,,,,
0.05572,0.0010756,3.032525,697.07,147.34,,,,,,,,,
0.05573,0.0010756,3.03225,697.0375,147.31,,,,,,,,,
0.05574,0.0010757,3.032025,697.01,147.29,,,,,,,,,
0.05575,0.0010757,3.031825,696.9825,147.27,,,,,,,,,
0.05576,0.0010757,3.031575,696.9525,147.24,,,,,,,,,
0.05577,0.0010758,3.031325,696.925,147.22,,,,,,,,,
0.05578,0.0010758,3.031125,696.89,147.2,,,,,,,,,
0.05579,0.0010758,3.030825,696.85,147.18,,,,,,,,,
0.0558,0.0010759,3.03055,696.8,147.16,,,,,,,,,
0.05581,0.0010759,3.0302,696.7425,147.13,,,,,,,,,
0.05582,0.0010759,3.029825,696.6725,147.11,,,,,,,,,
0.05583,0.001076,3.02935,696.595,147.09,,,,,,,,,
0.05584,0.001076,3.028875,696.505,147.07,,,,,,,,,
0.05585,0.001076,3.02835,696.405,147.05,,,,,,,,,
0.05586,0.001076,3.027775,696.295,147.03,,,,,,,,,
0.05587,0.0010761,3.0272,696.1825,147.01,,,,,,,,,
0.05588,0.0010761,3.0266,696.06,146.99,,,,,,,,,
0.05589,0.0010761,3.026,695.9425,146.97,,,,,,,,,
0.0559,0.0010762,3.0254,695.8225,146.95,,,,,,,,,
0.05591,0.0010762,3.024825,695.7125,146.93,,,,,,,,,
0.05592,0.0010762,3.02425,695.605,146.91,,,,,,,,,
0.05593,0.0010762,3.023775,695.51,146.89,,,,,,,,,
0.05594,0.0010763,3.02335,695.4325,146.87,,,,,,,,,
0.05595,0.0010763,3.023025,695.37,146.86,,,,,,,,,
0.05596,0.0010763,3.022725,695.32,146.84,,,,,,,,,
0.05597,0.0010763,3.022525,695.2925,146.82,,,,,,,,,
0.05598,0.0010764,3.0224,695.2825,146.8,,,,,,,,,
0.05599,0.0010764,3.02235,695.29,146.78,,,,,,,,,
0.056,0.0010764,3.022375,695.31,146.77,,,,,,,,,
0.05601,0.0010764,3.0225,695.345,146.75,,,,,,,,,
0.05602,0.0010765,3.022625,695.39,146.73,,,,,,,,,
0.05603,0.0010765,3.0228,695.4425,146.72,,,,,,,,,
0.05604,0.0010765,3.02295,695.4925,146.7,,,,,,,,,
