t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,
0.04934,0.00097537,3.89698,807.476,65.6683335,,,,,,
0.04935,0.00097571,3.89562,807.49,65.593374,,,,,,
0.04936,0.00097606,3.89434,807.514,65.519685,,,,,,
0.04937,0.00097641,3.89308,807.548,65.4447255,,,,,,
0.04938,0.00097676,3.89182,807.586,65.3710365,,,,,,
0.04939,0.0009771,3.89064,807.632,65.2973475,,,,,,
0.0494,0.00097745,3.88946,807.68,65.2236585,,,,,,
0.04941,0.0009778,3.88826,807.728,65.1499695,,,,,,
0.04942,0.00097814,3.88712,807.774,65.0762805,,,,,,
0.04943,0.00097849,3.88588,807.82,65.0025915,,,,,,
0.04944,0.00097883,3.8847,807.862,64.930173,,,,,,
0.04945,0.00097918,3.88346,807.894,64.856484,,,,,,
0.04946,0.00097952,3.88218,807.92,64.7840655,,,,,,
0.04947,0.00097986,3.88086,807.936,64.7103765,,,,,,
0.04948,0.00098021,3.8795,807.942,64.637958,,,,,,
0.04949,0.00098055,3.8781,807.94,64.5655395,,,,,,
0.0495,0.00098089,3.87666,807.924,64.493121,,,,,,
0.04951,0.00098124,3.87516,807.902,64.4207025,,,,,,
0.04952,0.00098158,3.87362,807.868,64.348284,,,,,,
0.04953,0.00098192,3.87204,807.824,64.2758655,,,,,,
0.04954,0.00098226,3.87042,807.776,64.203447,,,,,,
0.04955,0.0009826,3.8688,807.718,64.1310285,,,,,,
0.04956,0.00098294,3.86712,807.656,64.0598805,,,,,,
0.04957,0.00098328,3.86546,807.594,63.9887325,,,,,,
0.04958,0.00098362,3.86378,807.53,63.916314,,,,,,
0.04959,0.00098396,3.86212,807.466,63.845166,,,,,,
0.0496,0.0009843,3.86046,807.41,63.774018,,,,,,
0.04961,0.00098463,3.85888,807.358,63.70287,,,,,,
0.04962,0.00098497,3.8573,807.312,63.631722,,,,,,
0.04963,0.00098531,3.85576,807.276,63.560574,,,,,,
0.04964,0.00098565,3.8543,807.25,63.489426,,,,,,
0.04965,0.00098598,3.85288,807.234,63.418278,,,,,,
0.04966,0.00098632,3.85154,807.234,63.3484005,,,,,,
0.04967,0.00098665,3.85022,807.242,63.2772525,,,,,,
0.04968,0.00098699,3.84898,807.266,63.207375,,,,,,
0.04969,0.00098733,3.84782,807.298,63.1374975,,,,,,
0.0497,0.00098766,3.84668,807.342,63.0663495,,,,,,
0.04971,0.00098799,3.8456,807.4,62.996472,,,,,,
0.04972,0.00098833,3.84458,807.462,62.9265945,,,,,,
0.04973,0.00098866,3.8436,807.538,62.856717,,,,,,
0.04974,0.00098899,3.84264,807.612,62.78811,,,,,,
0.04975,0.00098933,3.84172,807.698,62.7182325,,,,,,
0.04976,0.00098966,3.84078,807.78,62.648355,,,,,,
0.04977,0.00098999,3.8399,807.866,62.579748,,,,,,
0.04978,0.00099032,3.83896,807.95,62.5098705,,,,,,
0.04979,0.00099065,3.83804,808.032,62.4412635,,,,,,
0.0498,0.00099098,3.83714,808.108,62.3726565,,,,,,
0.04981,0.00099131,3.83614,808.18,62.3040495,,,,,,
0.04982,0.00099164,3.83514,808.246,62.234172,,,,,,
0.04983,0.00099197,3.83412,808.302,62.165565,,,,,,
0.04984,0.0009923,3.83306,808.352,62.0982285,,,,,,
0.04985,0.00099263,3.83194,808.388,62.0296215,,,,,,
0.04986,0.00099296,3.83078,808.418,61.9610145,,,,,,
0.04987,0.00099329,3.82958,808.436,61.893678,,,,,,
0.04988,0.00099361,3.82834,808.45,61.825071,,,,,,
0.04989,0.00099394,3.82706,808.448,61.7577345,,,,,,
0.0499,0.00099427,3.82572,808.442,61.6891275,,,,,,
0.04991,0.00099459,3.82436,808.422,61.621791,,,,,,
0.04992,0.00099492,3.823,808.4,61.5544545,,,,,,
0.04993,0.00099524,3.82156,808.37,61.487118,,,,,,
0.04994,0.00099557,3.82012,808.334,61.4197815,,,,,,
0.04995,0.00099589,3.81868,808.296,61.352445,,,,,,
0.04996,0.00099622,3.8172,808.254,61.2851085,,,,,,
0.04997,0.00099654,3.8157,808.21,61.2190425,,,,,,
0.04998,0.00099686,3.81424,808.162,61.151706,,,,,,
0.04999,0.00099719,3.81276,808.116,61.08564,,,,,,
0.05,0.00099751,3.81128,808.07,61.0183035,,,,,,
0.05001,0.00099783,3.80982,808.03,60.9522375,,,,,,
0.05002,0.00099815,3.80842,807.992,60.8861715,,,,,,
0.05003,0.00099847,3.80698,807.958,60.818835,,,,,,
0.05004,0.00099879,3.80558,807.926,60.752769,,,,,,
0.05005,0.00099911,3.80422,807.898,60.686703,,,,,,
0.05006,0.00099943,3.80286,807.874,60.6219075,,,,,,
0.05007,0.00099975,3.80152,807.854,60.5558415,,,,,,
0.05008,0.0010001,3.8002,807.84,60.4897755,,,,,,
0.05009,0.0010004,3.79888,807.83,60.42498,,,,,,
0.0501,0.0010007,3.79762,807.82,60.358914,,,,,,
0.05011,0.001001,3.79634,807.81,60.2941185,,,,,,
0.05012,0.0010013,3.79508,807.804,60.2280525,,,,,,
0.05013,0.0010017,3.7938,807.796,60.163257,,,,,,
0.05014,0.001002,3.7925,807.784,60.0984615,,,,,,
0.05015,0.0010023,3.79122,807.766,60.033666,,,,,,
0.05016,0.0010026,3.78986,807.744,59.9688705,,,,,,
0.05017,0.0010029,3.78852,807.714,59.904075,,,,,,
0.05018,0.0010032,3.78712,807.672,59.8392795,,,,,,
0.05019,0.0010036,3.78568,807.622,59.7757545,,,,,,
0.0502,0.0010039,3.78412,807.558,59.710959,,,,,,
0.05021,0.0010042,3.78252,807.474,59.647434,,,,,,
0.05022,0.0010045,3.78088,807.378,59.5826385,,,,,,
0.05023,0.0010048,3.77912,807.262,59.5191135,,,,,,
0.05024,0.0010051,3.7773,807.124,59.4555885,,,,,,
0.05025,0.0010054,3.77538,806.976,59.3920635,,,,,,
0.05026,0.0010057,3.7734,806.804,59.3285385,,,,,,
0.05027,0.0010061,3.77132,806.612,59.2650135,,,,,,
0.05028,0.0010064,3.76914,806.406,59.2014885,,,,,,
0.05029,0.0010067,3.76692,806.178,59.1379635,,,,,,
0.0503,0.001007,3.7646,805.94,59.0744385,,,,,,
0.05031,0.0010073,3.76224,805.686,59.012184,,,,,,
0.05032,0.0010076,3.75982,805.424,58.948659,,,,,,
0.05033,0.0010079,3.75738,805.15,58.8864045,,,,,,
0.05034,0.0010082,3.7549,804.874,58.8228795,,,,,,
0.05035,0.0010085,3.75242,804.594,58.760625,,,,,,
0.05036,0.0010088,3.74994,804.316,58.6983705,,,,,,
0.05037,0.0010091,3.7475,804.038,58.636116,,,,,,
0.05038,0.0010094,3.74508,803.772,58.5738615,,,,,,
0.05039,0.0010098,3.74272,803.512,58.511607,,,,,,
0.0504,0.0010101,3.74042,803.266,58.4493525,,,,,,
0.05041,0.0010104,3.73816,803.034,58.387098,,,,,,
0.05042,0.0010107,3.736,802.816,58.3248435,,,,,,
0.05043,0.001011,3.73392,802.618,58.2638595,,,,,,
0.05044,0.0010113,3.73194,802.438,58.201605,,,,,,
0.05045,0.0010116,3.73004,802.278,58.140621,,,,,,
0.05046,0.0010119,3.72824,802.14,58.079637,,,,,,
0.05047,0.0010122,3.72652,802.016,58.0173825,,,,,,
0.05048,0.0010125,3.72488,801.916,57.9563985,,,,,,
0.05049,0.0010128,3.72336,801.828,57.8954145,,,,,,
0.0505,0.0010131,3.72188,801.754,57.8344305,,,,,,
0.05051,0.0010134,3.72046,801.694,57.7734465,,,,,,
0.05052,0.0010137,3.7191,801.646,57.7124625,,,,,,
0.05053,0.001014,3.71778,801.606,57.652749,,,,,,
0.05054,0.0010143,3.7165,801.57,57.591765,,,,,,
0.05055,0.0010146,3.71522,801.538,57.5320515,,,,,,
0.05056,0.0010149,3.71396,801.504,57.4710675,,,,,,
0.05057,0.0010152,3.71264,801.468,57.411354,,,,,,
0.05058,0.0010155,3.71136,801.428,57.35037,,,,,,
0.05059,0.0010158,3.71,801.382,57.2906565,,,,,,
0.0506,0.0010161,3.70868,801.328,57.230943,,,,,,
0.05061,0.0010164,3.70724,801.264,57.1712295,,,,,,
0.05062,0.0010167,3.7058,801.186,57.111516,,,,,,
0.05063,0.001017,3.7043,801.096,57.0518025,,,,,,
0.05064,0.0010173,3.7027,800.996,56.9933595,,,,,,
0.05065,0.0010176,3.70106,800.882,56.933646,,,,,,
0.05066,0.0010179,3.69938,800.756,56.8739325,,,,,,
0.05067,0.0010181,3.69766,800.618,56.8154895,,,,,,
0.05068,0.0010184,3.69588,800.468,56.7570465,,,,,,
0.05069,0.0010187,3.69402,800.312,56.697333,,,,,,
0.0507,0.001019,3.69218,800.146,56.63889,,,,,,
0.05071,0.0010193,3.6903,799.972,56.580447,,,,,,
0.05072,0.0010196,3.6884,799.794,56.522004,,,,,,
0.05073,0.0010199,3.68646,799.612,56.463561,,,,,,
0.05074,0.0010202,3.68452,799.426,56.405118,,,,,,
0.05075,0.0010205,3.68256,799.24,56.346675,,,,,,
0.05076,0.0010208,3.68068,799.058,56.288232,,,,,,
0.05077,0.0010211,3.67876,798.874,56.2310595,,,,,,
0.05078,0.0010213,3.67686,798.694,56.1726165,,,,,,
0.05079,0.0010216,3.67498,798.52,56.115444,,,,,,
0.0508,0.0010219,3.67316,798.356,56.057001,,,,,,
0.05081,0.0010222,3.67136,798.194,55.9998285,,,,,,
0.05082,0.0010225,3.6696,798.04,55.942656,,,,,,
0.05083,0.0010228,3.66784,797.896,55.8854835,,,,,,
0.05084,0.0010231,3.66618,797.756,55.828311,,,,,,
0.05085,0.0010234,3.66454,797.63,55.7711385,,,,,,
0.05086,0.0010236,3.66296,797.512,55.713966,,,,,,
0.05087,0.0010239,3.66138,797.402,55.6567935,,,,,,
0.05088,0.0010242,3.65986,797.298,55.599621,,,,,,
0.05089,0.0010245,3.6584,797.206,55.543719,,,,,,
0.0509,0.0010248,3.65698,797.118,55.4865465,,,,,,
0.05091,0.0010251,3.65558,797.04,55.4306445,,,,,,
0.05092,0.0010253,3.6542,796.966,55.373472,,,,,,
0.05093,0.0010256,3.65282,796.894,55.31757,,,,,,
0.05094,0.0010259,3.65148,796.826,55.261668,,,,,,
0.05095,0.0010262,3.65018,796.764,55.205766,,,,,,
0.05096,0.0010265,3.64884,796.698,55.149864,,,,,,
0.05097,0.0010268,3.64756,796.638,55.093962,,,,,,
0.05098,0.001027,3.64624,796.572,55.03806,,,,,,
0.05099,0.0010273,3.64492,796.506,54.982158,,,,,,
0.051,0.0010276,3.6436,796.44,54.926256,,,,,,
0.05101,0.0010279,3.64222,796.368,54.8716245,,,,,,
0.05102,0.0010281,3.64086,796.288,54.8157225,,,,,,
0.05103,0.0010284,3.63946,796.202,54.761091,,,,,,
0.05104,0.0010287,3.63804,796.114,54.7064595,,,,,,
0.05105,0.001029,3.6366,796.014,54.6505575,,,,,,
0.05106,0.0010293,3.63514,795.912,54.595926,,,,,,
0.05107,0.0010295,3.63364,795.802,54.5412945,,,,,,
0.05108,0.0010298,3.6321,795.688,54.486663,,,,,,
0.05109,0.0010301,3.63054,795.568,54.4320315,,,,,,
0.0511,0.0010304,3.629,795.442,54.3774,,,,,,
0.05111,0.0010306,3.62742,795.316,54.3227685,,,,,,
0.05112,0.0010309,3.62586,795.184,54.2694075,,,,,,
0.05113,0.0010312,3.62424,795.058,54.214776,,,,,,
0.05114,0.0010315,3.62268,794.93,54.1601445,,,,,,
0.05115,0.0010317,3.62112,794.804,54.1067835,,,,,,
0.05116,0.001032,3.61962,794.682,54.0534225,,,,,,
0.05117,0.0010323,3.6181,794.568,53.998791,,,,,,
0.05118,0.0010325,3.61662,794.462,53.94543,,,,,,
0.05119,0.0010328,3.61518,794.364,53.892069,,,,,,
0.0512,0.0010331,3.6138,794.278,53.838708,,,,,,
0.05121,0.0010333,3.61248,794.2,53.785347,,,,,,
0.05122,0.0010336,3.61124,794.134,53.731986,,,,,,
0.05123,0.0010339,3.61002,794.084,53.6798955,,,,,,
0.05124,0.0010342,3.60884,794.042,53.6265345,,,,,,
0.05125,0.0010344,3.60776,794.014,53.5731735,,,,,,
0.05126,0.0010347,3.6067,793.998,53.521083,,,,,,
0.05127,0.001035,3.6057,793.988,53.467722,,,,,,
0.05128,0.0010352,3.60474,793.984,53.4156315,,,,,,
0.05129,0.0010355,3.6038,793.988,53.363541,,,,,,
0.0513,0.0010358,3.60286,793.998,53.31018,,,,,,
0.05131,0.001036,3.60198,794.006,53.2580895,,,,,,
0.05132,0.0010363,3.60108,794.018,53.205999,,,,,,
0.05133,0.0010366,3.60014,794.026,53.1539085,,,,,,
0.05134,0.0010368,3.59924,794.032,53.101818,,,,,,
0.05135,0.0010371,3.59826,794.026,53.050998,,,,,,
0.05136,0.0010373,3.59728,794.016,52.9989075,,,,,,
0.05137,0.0010376,3.59624,793.988,52.946817,,,,,,
0.05138,0.0010379,3.59512,793.956,52.895997,,,,,,
0.05139,0.0010381,3.59398,793.906,52.8439065,,,,,,
0.0514,0.0010384,3.59276,793.842,52.7930865,,,,,,
0.05141,0.0010387,3.59148,793.764,52.7422665,,,,,,
0.05142,0.0010389,3.59014,793.672,52.6914465,,,,,,
0.05143,0.0010392,3.58872,793.566,52.639356,,,,,,
0.05144,0.0010394,3.58726,793.44,52.588536,,,,,,
0.05145,0.0010397,3.5857,793.302,52.537716,,,,,,
0.05146,0.00104,3.5841,793.16,52.4881665,,,,,,
0.05147,0.0010402,3.58248,792.998,52.4373465,,,,,,
0.05148,0.0010405,3.5808,792.828,52.3865265,,,,,,
0.05149,0.0010407,3.5791,792.654,52.3357065,,,,,,
0.0515,0.001041,3.57738,792.474,52.286157,,,,,,
0.05151,0.0010412,3.57564,792.288,52.235337,,,,,,
0.05152,0.0010415,3.57388,792.104,52.1857875,,,,,,
0.05153,0.0010418,3.57214,791.918,52.136238,,,,,,
0.05154,0.001042,3.5704,791.732,52.085418,,,,,,
0.05155,0.0010423,3.56868,791.554,52.0358685,,,,,,
0.05156,0.0010425,3.567,791.38,51.986319,,,,,,
0.05157,0.0010428,3.56536,791.212,51.9367695,,,,,,
0.05158,0.001043,3.56376,791.052,51.88722,,,,,,
0.05159,0.0010433,3.56218,790.902,51.8376705,,,,,,
0.0516,0.0010435,3.56068,790.762,51.7893915,,,,,,
0.05161,0.0010438,3.5592,790.632,51.739842,,,,,,
0.05162,0.001044,3.55774,790.51,51.6902925,,,,,,
0.05163,0.0010443,3.55634,790.4,51.6420135,,,,,,
0.05164,0.0010445,3.55504,790.3,51.592464,,,,,,
0.05165,0.0010448,3.55376,790.21,51.544185,,,,,,
0.05166,0.001045,3.5525,790.128,51.495906,,,,,,
0.05167,0.0010453,3.5513,790.056,51.447627,,,,,,
0.05168,0.0010455,3.55012,789.99,51.3980775,,,,,,
0.05169,0.0010458,3.549,789.932,51.3497985,,,,,,
0.0517,0.001046,3.54788,789.876,51.3015195,,,,,,
0.05171,0.0010463,3.5468,789.826,51.254511,,,,,,
0.05172,0.0010465,3.5457,789.778,51.206232,,,,,,
0.05173,0.0010468,3.54464,789.73,51.157953,,,,,,
0.05174,0.001047,3.54354,789.686,51.109674,,,,,,
0.05175,0.0010473,3.54248,789.634,51.0626655,,,,,,
0.05176,0.0010475,3.54138,789.584,51.0143865,,,,,,
0.05177,0.0010478,3.54026,789.528,50.967378,,,,,,
0.05178,0.001048,3.53914,789.466,50.9203695,,,,,,
0.05179,0.0010482,3.538,789.398,50.8720905,,,,,,
0.0518,0.0010485,3.53678,789.324,50.825082,,,,,,
0.05181,0.0010487,3.53558,789.236,50.7780735,,,,,,
0.05182,0.001049,3.5343,789.142,50.731065,,,,,,
0.05183,0.0010492,3.533,789.04,50.6840565,,,,,,
0.05184,0.0010495,3.53162,788.922,50.637048,,,,,,
0.05185,0.0010497,3.53022,788.794,50.5900395,,,,,,
0.05186,0.0010499,3.52876,788.662,50.5443015,,,,,,
0.05187,0.0010502,3.52728,788.514,50.497293,,,,,,
0.05188,0.0010504,3.52574,788.356,50.451555,,,,,,
0.05189,0.0010507,3.52418,788.192,50.4045465,,,,,,
0.0519,0.0010509,3.52258,788.02,50.3588085,,,,,,
0.05191,0.0010511,3.52094,787.842,50.3118,,,,,,
0.05192,0.0010514,3.51928,787.66,50.266062,,,,,,
0.05193,0.0010516,3.51764,787.474,50.220324,,,,,,
0.05194,0.0010519,3.51598,787.288,50.174586,,,,,,
0.05195,0.0010521,3.51434,787.1,50.128848,,,,,,
0.05196,0.0010523,3.51272,786.918,50.08311,,,,,,
0.05197,0.0010526,3.5111,786.744,50.037372,,,,,,
0.05198,0.0010528,3.50952,786.574,49.991634,,,,,,
0.05199,0.001053,3.508,786.412,49.9471665,,,,,,
0.052,0.0010533,3.50652,786.26,49.9014285,,,,,,
0.05201,0.0010535,3.50506,786.118,49.856961,,,,,,
0.05202,0.0010537,3.5037,785.992,49.811223,,,,,,
0.05203,0.001054,3.50238,785.876,49.7667555,,,,,,
0.05204,0.0010542,3.5011,785.772,49.7210175,,,,,,
0.05205,0.0010544,3.4999,785.68,49.67655,,,,,,
0.05206,0.0010547,3.49876,785.604,49.6320825,,,,,,
0.05207,0.0010549,3.49768,785.538,49.587615,,,,,,
0.05208,0.0010551,3.49662,785.482,49.5431475,,,,,,
0.05209,0.0010554,3.49562,785.436,49.49868,,,,,,
0.0521,0.0010556,3.49466,785.394,49.4542125,,,,,,
0.05211,0.0010558,3.4937,785.36,49.4110155,,,,,,
0.05212,0.0010561,3.49282,785.332,49.366548,,,,,,
0.05213,0.0010563,3.49188,785.302,49.3220805,,,,,,
0.05214,0.0010565,3.49098,785.274,49.2788835,,,,,,
0.05215,0.0010567,3.49006,785.244,49.234416,,,,,,
0.05216,0.001057,3.48914,785.21,49.191219,,,,,,
0.05217,0.0010572,3.48818,785.168,49.148022,,,,,,
0.05218,0.0010574,3.4872,785.124,49.1035545,,,,,,
0.05219,0.0010577,3.4862,785.07,49.0603575,,,,,,
0.0522,0.0010579,3.48516,785.006,49.0171605,,,,,,
0.05221,0.0010581,3.48404,784.936,48.9739635,,,,,,
0.05222,0.0010583,3.48292,784.852,48.9307665,,,,,,
0.05223,0.0010586,3.48178,784.764,48.88884,,,,,,
0.05224,0.0010588,3.48056,784.666,48.845643,,,,,,
0.05225,0.001059,3.47934,784.56,48.802446,,,,,,
0.05226,0.0010592,3.47806,784.448,48.7605195,,,,,,
0.05227,0.0010594,3.47678,784.33,48.7173225,,,,,,
0.05228,0.0010597,3.4755,784.206,48.675396,,,,,,
0.05229,0.0010599,3.47418,784.078,48.632199,,,,,,
0.0523,0.0010601,3.47284,783.95,48.5902725,,,,,,
0.05231,0.0010603,3.47152,783.82,48.548346,,,,,,
0.05232,0.0010606,3.47018,783.69,48.5064195,,,,,,
0.05233,0.0010608,3.46888,783.562,48.464493,,,,,,
0.05234,0.001061,3.46756,783.434,48.4225665,,,,,,
0.05235,0.0010612,3.46626,783.31,48.38064,,,,,,
0.05236,0.0010614,3.46498,783.188,48.3387135,,,,,,
0.05237,0.0010616,3.4637,783.066,48.296787,,,,,,
0.05238,0.0010619,3.46244,782.952,48.2548605,,,,,,
0.05239,0.0010621,3.46124,782.84,48.2142045,,,,,,
0.0524,0.0010623,3.46002,782.73,48.172278,,,,,,
0.05241,0.0010625,3.45882,782.622,48.131622,,,,,,
0.05242,0.0010627,3.45762,782.516,48.0896955,,,,,,
0.05243,0.0010629,3.45642,782.414,48.0490395,,,,,,
0.05244,0.0010632,3.45524,782.308,48.0083835,,,,,,
0.05245,0.0010634,3.45404,782.206,47.9677275,,,,,,
0.05246,0.0010636,3.45288,782.104,47.9270715,,,,,,
0.05247,0.0010638,3.45172,782,47.8864155,,,,,,
0.05248,0.001064,3.45054,781.894,47.8457595,,,,,,
0.05249,0.0010642,3.44934,781.788,47.8051035,,,,,,
0.0525,0.0010644,3.4482,781.682,47.7644475,,,,,,
0.05251,0.0010647,3.44696,781.568,47.7237915,,,,,,
0.05252,0.0010649,3.44576,781.456,47.684406,,,,,,
0.05253,0.0010651,3.44458,781.344,47.64375,,,,,,
0.05254,0.0010653,3.44338,781.234,47.6043645,,,,,,
0.05255,0.0010655,3.44218,781.118,47.5637085,,,,,,
0.05256,0.0010657,3.44094,781.006,47.524323,,,,,,
0.05257,0.0010659,3.43976,780.89,47.4849375,,,,,,
0.05258,0.0010661,3.4386,780.778,47.445552,,,,,,
0.05259,0.0010663,3.43738,780.666,47.4061665,,,,,,
0.0526,0.0010665,3.4362,780.554,47.366781,,,,,,
0.05261,0.0010667,3.435,780.444,47.3273955,,,,,,
0.05262,0.0010669,3.43384,780.336,47.28801,,,,,,
0.05263,0.0010672,3.43268,780.23,47.2486245,,,,,,
0.05264,0.0010674,3.43152,780.126,47.209239,,,,,,
0.05265,0.0010676,3.4304,780.02,47.171124,,,,,,
0.05266,0.0010678,3.42926,779.918,47.1317385,,,,,,
0.05267,0.001068,3.42814,779.818,47.0936235,,,,,,
0.05268,0.0010682,3.427,779.718,47.054238,,,,,,
0.05269,0.0010684,3.42588,779.618,47.016123,,,,,,
0.0527,0.0010686,3.42474,779.516,46.9767375,,,,,,
0.05271,0.0010688,3.42362,779.414,46.9386225,,,,,,
0.05272,0.001069,3.4225,779.312,46.9005075,,,,,,
0.05273,0.0010692,3.42136,779.204,46.8623925,,,,,,
0.05274,0.0010694,3.42022,779.094,46.8242775,,,,,,
0.05275,0.0010696,3.41908,778.984,46.7861625,,,,,,
0.05276,0.0010698,3.41786,778.87,46.7480475,,,,,,
0.05277,0.00107,3.4167,778.748,46.711203,,,,,,
0.05278,0.0010702,3.41548,778.622,46.673088,,,,,,
0.05279,0.0010704,3.41424,778.496,46.634973,,,,,,
0.0528,0.0010706,3.41302,778.36,46.5981285,,,,,,
0.05281,0.0010708,3.41176,778.22,46.5600135,,,,,,
0.05282,0.001071,3.41046,778.076,46.523169,,,,,,
0.05283,0.0010712,3.40912,777.924,46.4863245,,,,,,
0.05284,0.0010714,3.40782,777.77,46.44948,,,,,,
0.05285,0.0010716,3.40644,777.604,46.411365,,,,,,
0.05286,0.0010718,3.40508,777.436,46.3745205,,,,,,
0.05287,0.001072,3.40366,777.264,46.337676,,,,,,
0.05288,0.0010722,3.40224,777.086,46.3008315,,,,,,
0.05289,0.0010724,3.40076,776.9,46.2652575,,,,,,
0.0529,0.0010725,3.39928,776.708,46.228413,,,,,,
0.05291,0.0010727,3.3978,776.51,46.1915685,,,,,,
0.05292,0.0010729,3.3963,776.31,46.1559945,,,,,,
0.05293,0.0010731,3.39474,776.104,46.11915,,,,,,
0.05294,0.0010733,3.3932,775.892,46.083576,,,,,,
0.05295,0.0010735,3.39164,775.678,46.0467315,,,,,,
0.05296,0.0010737,3.39006,775.462,46.0111575,,,,,,
0.05297,0.0010739,3.3885,775.246,45.9755835,,,,,,
0.05298,0.0010741,3.3869,775.03,45.938739,,,,,,
0.05299,0.0010743,3.38532,774.81,45.903165,,,,,,
0.053,0.0010745,3.38378,774.598,45.867591,,,,,,
0.05301,0.0010746,3.38222,774.386,45.832017,,,,,,
0.05302,0.0010748,3.38072,774.18,45.796443,,,,,,
0.05303,0.001075,3.3792,773.978,45.760869,,,,,,
0.05304,0.0010752,3.37778,773.786,45.7265655,,,,,,
0.05305,0.0010754,3.37638,773.606,45.6909915,,,,,,
0.05306,0.0010756,3.375,773.436,45.6554175,,,,,,
0.05307,0.0010758,3.3737,773.28,45.621114,,,,,,
0.05308,0.001076,3.37248,773.138,45.58554,,,,,,
0.05309,0.0010761,3.37132,773.01,45.5512365,,,,,,
0.0531,0.0010763,3.37022,772.9,45.516933,,,,,,
0.05311,0.0010765,3.36922,772.808,45.481359,,,,,,
0.05312,0.0010767,3.36828,772.732,45.4470555,,,,,,
0.05313,0.0010769,3.36744,772.672,45.412752,,,,,,
0.05314,0.0010771,3.36662,772.632,45.3784485,,,,,,
0.05315,0.0010772,3.36594,772.602,45.344145,,,,,,
0.05316,0.0010774,3.3653,772.59,45.3098415,,,,,,
0.05317,0.0010776,3.36468,772.594,45.2768085,,,,,,
0.05318,0.0010778,3.36416,772.608,45.242505,,,,,,
0.05319,0.001078,3.36366,772.634,45.2082015,,,,,,
0.0532,0.0010781,3.36326,772.668,45.1751685,,,,,,
0.05321,0.0010783,3.36282,772.708,45.140865,,,,,,
0.05322,0.0010785,3.36246,772.752,45.107832,,,,,,
0.05323,0.0010787,3.36208,772.8,45.0735285,,,,,,
0.05324,0.0010789,3.36168,772.848,45.0404955,,,,,,
0.05325,0.001079,3.36132,772.898,45.0074625,,,,,,
0.05326,0.0010792,3.36094,772.938,44.9744295,,,,,,
0.05327,0.0010794,3.36052,772.976,44.9413965,,,,,,
0.05328,0.0010796,3.3601,773.01,44.9083635,,,,,,
0.05329,0.0010797,3.35962,773.038,44.8753305,,,,,,
0.0533,0.0010799,3.35916,773.054,44.8422975,,,,,,
0.05331,0.0010801,3.35862,773.062,44.8092645,,,,,,
0.05332,0.0010803,3.35806,773.066,44.7762315,,,,,,
0.05333,0.0010804,3.35744,773.058,44.744469,,,,,,
0.05334,0.0010806,3.3568,773.044,44.711436,,,,,,
0.05335,0.0010808,3.35612,773.024,44.6796735,,,,,,
0.05336,0.001081,3.35546,772.988,44.6466405,,,,,,
0.05337,0.0010811,3.35476,772.954,44.614878,,,,,,
0.05338,0.0010813,3.35402,772.914,44.5831155,,,,,,
0.05339,0.0010815,3.35324,772.868,44.5500825,,,,,,
0.0534,0.0010816,3.35248,772.82,44.51832,,,,,,
0.05341,0.0010818,3.3517,772.77,44.4865575,,,,,,
0.05342,0.001082,3.35094,772.722,44.454795,,,,,,
0.05343,0.0010822,3.35016,772.672,44.4230325,,,,,,
0.05344,0.0010823,3.34936,772.62,44.39127,,,,,,
0.05345,0.0010825,3.34862,772.57,44.360778,,,,,,
0.05346,0.0010827,3.34786,772.524,44.3290155,,,,,,
0.05347,0.0010828,3.3471,772.478,44.297253,,,,,,
0.05348,0.001083,3.34638,772.436,44.266761,,,,,,
0.05349,0.0010832,3.34564,772.396,44.2349985,,,,,,
0.0535,0.0010833,3.34494,772.356,44.2045065,,,,,,
0.05351,0.0010835,3.34424,772.318,44.1740145,,,,,,
0.05352,0.0010837,3.34356,772.286,44.142252,,,,,,
0.05353,0.0010838,3.34288,772.252,44.11176,,,,,,
0.05354,0.001084,3.34224,772.222,44.081268,,,,,,
0.05355,0.0010842,3.34156,772.192,44.050776,,,,,,
0.05356,0.0010843,3.34088,772.166,44.020284,,,,,,
0.05357,0.0010845,3.34024,772.14,43.989792,,,,,,
0.05358,0.0010846,3.33962,772.116,43.9593,,,,,,
0.05359,0.0010848,3.33898,772.088,43.9300785,,,,,,
0.0536,0.001085,3.33836,772.07,43.8995865,,,,,,
0.05361,0.0010851,3.33776,772.044,43.8690945,,,,,,
0.05362,0.0010853,3.33714,772.026,43.839873,,,,,,
0.05363,0.0010855,3.33654,772.004,43.809381,,,,,,
0.05364,0.0010856,3.33594,771.986,43.7801595,,,,,,
0.05365,0.0010858,3.33536,771.968,43.750938,,,,,,
0.05366,0.0010859,3.33476,771.954,43.720446,,,,,,
0.05367,0.0010861,3.3342,771.938,43.6912245,,,,,,
0.05368,0.0010862,3.33362,771.926,43.662003,,,,,,
0.05369,0.0010864,3.33304,771.912,43.6327815,,,,,,
0.0537,0.0010866,3.3325,771.9,43.60356,,,,,,
0.05371,0.0010867,3.3319,771.882,43.5743385,,,,,,
0.05372,0.0010869,3.33134,771.872,43.545117,,,,,,
0.05373,0.001087,3.33078,771.858,43.517166,,,,,,
0.05374,0.0010872,3.3302,771.84,43.4879445,,,,,,
0.05375,0.0010873,3.32964,771.822,43.458723,,,,,,
0.05376,0.0010875,3.32902,771.8,43.430772,,,,,,
0.05377,0.0010876,3.32842,771.776,43.4015505,,,,,,
0.05378,0.0010878,3.32782,771.752,43.3735995,,,,,,
