t [s],Vol [m3],P [bar],T [K],Q loss [W]
0.04525,0.00085239,5.0789,921.206,537.192
0.04526,0.00085282,5.07606,921.144,536.5035
0.04527,0.00085324,5.07312,921.068,535.8231
0.04528,0.00085366,5.07016,920.982,535.1427
0.04529,0.00085408,5.06712,920.888,534.4623
0.0453,0.0008545,5.06408,920.782,533.79
0.04531,0.00085493,5.061,920.676,533.1096
0.04532,0.00085535,5.0579,920.564,532.4292
0.04533,0.00085577,5.05478,920.452,531.7569
0.04534,0.00085619,5.05168,920.336,531.0846
0.04535,0.00085661,5.04858,920.224,530.4123
0.04536,0.00085703,5.0455,920.112,529.74
0.04537,0.00085745,5.0424,919.996,529.0677
0.04538,0.00085787,5.03934,919.882,528.3954
0.04539,0.00085829,5.03622,919.766,527.7312
0.0454,0.0008587,5.03314,919.644,527.0589
0.04541,0.00085912,5.02998,919.52,526.3947
0.04542,0.00085954,5.0268,919.384,525.7305
0.04543,0.00085996,5.02356,919.236,525.0582
0.04544,0.00086038,5.02024,919.078,524.4021
0.04545,0.00086079,5.01688,918.904,523.7379
0.04546,0.00086121,5.0134,918.71,523.0737
0.04547,0.00086162,5.00984,918.498,522.4095
0.04548,0.00086204,5.0062,918.27,521.7534
0.04549,0.00086246,5.0024,918.02,521.0973
0.0455,0.00086287,4.99856,917.754,520.4331
0.04551,0.00086328,4.9946,917.472,519.777
0.04552,0.0008637,4.99058,917.17,519.1209
0.04553,0.00086411,4.98648,916.858,518.4729
0.04554,0.00086453,4.98232,916.534,517.8168
0.04555,0.00086494,4.97818,916.206,517.1607
0.04556,0.00086535,4.97396,915.872,516.5127
0.04557,0.00086577,4.9698,915.544,515.8566
0.04558,0.00086618,4.96564,915.214,515.2086
0.04559,0.00086659,4.96152,914.894,514.5606
0.0456,0.000867,4.9575,914.584,513.9126
0.04561,0.00086741,4.95354,914.286,513.2646
0.04562,0.00086783,4.94964,914.002,512.6166
0.04563,0.00086824,4.94586,913.736,511.9686
0.04564,0.00086865,4.94218,913.488,511.3287
0.04565,0.00086906,4.93862,913.256,510.6807
0.04566,0.00086947,4.9351,913.042,510.0408
0.04567,0.00086988,4.93172,912.848,509.4009
0.04568,0.00087029,4.92846,912.664,508.7529
0.04569,0.0008707,4.92524,912.5,508.113
0.0457,0.00087111,4.9221,912.348,507.4731
0.04571,0.00087151,4.91902,912.208,506.8332
0.04572,0.00087192,4.916,912.074,506.2014
0.04573,0.00087233,4.91306,911.952,505.5615
0.04574,0.00087274,4.91016,911.836,504.9297
0.04575,0.00087315,4.90726,911.724,504.2898
0.04576,0.00087355,4.9044,911.62,503.658
0.04577,0.00087396,4.90156,911.514,503.0262
0.04578,0.00087437,4.8987,911.41,502.3863
0.04579,0.00087477,4.89588,911.308,501.7545
0.0458,0.00087518,4.89306,911.204,501.1308
0.04581,0.00087559,4.89024,911.098,500.499
0.04582,0.00087599,4.8874,910.992,499.8672
0.04583,0.0008764,4.88452,910.878,499.2435
0.04584,0.0008768,4.88166,910.76,498.6117
0.04585,0.00087721,4.87872,910.634,497.988
0.04586,0.00087761,4.87574,910.504,497.3643
0.04587,0.00087802,4.87274,910.354,496.7325
0.04588,0.00087842,4.86962,910.194,496.1088
0.04589,0.00087882,4.86646,910.018,495.4932
0.0459,0.00087923,4.86316,909.822,494.8695
0.04591,0.00087963,4.8598,909.606,494.2458
0.04592,0.00088003,4.85628,909.366,493.6302
0.04593,0.00088044,4.85266,909.102,493.0065
0.04594,0.00088084,4.84888,908.812,492.3909
0.04595,0.00088124,4.845,908.496,491.7753
0.04596,0.00088164,4.84096,908.156,491.1516
0.04597,0.00088204,4.83682,907.786,490.536
0.04598,0.00088244,4.83254,907.398,489.9285
0.04599,0.00088284,4.82816,906.99,489.3129
0.046,0.00088324,4.82368,906.56,488.6973
0.04601,0.00088364,4.81914,906.12,488.0898
0.04602,0.00088404,4.81458,905.67,487.4742
0.04603,0.00088444,4.81002,905.22,486.8667
0.04604,0.00088484,4.80544,904.77,486.2592
0.04605,0.00088524,4.80094,904.332,485.6436
0.04606,0.00088563,4.79652,903.902,485.0361
0.04607,0.00088603,4.7922,903.494,484.4286
0.04608,0.00088643,4.78798,903.11,483.8292
0.04609,0.00088683,4.78392,902.752,483.2217
0.0461,0.00088722,4.78004,902.426,482.6142
0.04611,0.00088762,4.77638,902.134,482.0148
0.04612,0.00088802,4.77286,901.872,481.4073
0.04613,0.00088841,4.76954,901.65,480.8079
0.04614,0.00088881,4.76638,901.458,480.2085
0.04615,0.0008892,4.76346,901.3,479.601
0.04616,0.0008896,4.76066,901.172,479.0016
0.04617,0.00088999,4.758,901.07,478.4022
0.04618,0.00089039,4.75548,900.99,477.8109
0.04619,0.00089078,4.75306,900.93,477.2115
0.0462,0.00089118,4.75068,900.88,476.6121
0.04621,0.00089157,4.74842,900.84,476.0208
0.04622,0.00089196,4.74614,900.804,475.4214
0.04623,0.00089236,4.74386,900.766,474.8301
0.04624,0.00089275,4.74158,900.726,474.2388
0.04625,0.00089314,4.73922,900.68,473.6475
0.04626,0.00089353,4.73688,900.622,473.0562
0.04627,0.00089393,4.73442,900.556,472.4649
0.04628,0.00089432,4.73192,900.474,471.8736
0.04629,0.00089471,4.72938,900.382,471.2823
0.0463,0.0008951,4.72676,900.278,470.691
0.04631,0.00089549,4.72408,900.158,470.1078
0.04632,0.00089588,4.72138,900.03,469.5246
0.04633,0.00089627,4.71858,899.89,468.9333
0.04634,0.00089666,4.7158,899.75,468.3501
0.04635,0.00089705,4.71294,899.602,467.7669
0.04636,0.00089744,4.71008,899.446,467.1837
0.04637,0.00089783,4.70722,899.292,466.6005
0.04638,0.00089822,4.70438,899.136,466.0173
0.04639,0.00089861,4.70156,898.98,465.4341
0.0464,0.000899,4.69868,898.826,464.8509
0.04641,0.00089939,4.69586,898.668,464.2758
0.04642,0.00089977,4.69306,898.518,463.6926
0.04643,0.00090016,4.69024,898.366,463.1175
0.04644,0.00090055,4.68742,898.214,462.5424
0.04645,0.00090094,4.68462,898.066,461.9673
0.04646,0.00090132,4.6818,897.91,461.3922
0.04647,0.00090171,4.679,897.758,460.8171
0.04648,0.00090209,4.6762,897.6,460.242
0.04649,0.00090248,4.67338,897.446,459.6669
0.0465,0.00090287,4.67056,897.284,459.0918
0.04651,0.00090325,4.66772,897.122,458.5248
0.04652,0.00090364,4.66488,896.962,457.9497
0.04653,0.00090402,4.66204,896.796,457.3827
0.04654,0.00090441,4.65922,896.638,456.8076
0.04655,0.00090479,4.6564,896.472,456.2406
0.04656,0.00090517,4.6536,896.314,455.6736
0.04657,0.00090556,4.65084,896.16,455.1066
0.04658,0.00090594,4.6481,896.012,454.5396
0.04659,0.00090632,4.6454,895.868,453.9726
0.0466,0.00090671,4.64272,895.728,453.4137
0.04661,0.00090709,4.64008,895.598,452.8467
0.04662,0.00090747,4.6375,895.476,452.2878
0.04663,0.00090785,4.63496,895.36,451.7208
0.04664,0.00090823,4.63242,895.248,451.1619
0.04665,0.00090861,4.62996,895.144,450.603
0.04666,0.00090899,4.6275,895.046,450.0441
0.04667,0.00090937,4.62504,894.944,449.4852
0.04668,0.00090975,4.6226,894.846,448.9263
0.04669,0.00091013,4.62018,894.742,448.3674
0.0467,0.00091051,4.61768,894.638,447.8085
0.04671,0.00091089,4.6152,894.526,447.2577
0.04672,0.00091127,4.61266,894.408,446.6988
0.04673,0.00091165,4.6101,894.28,446.148
0.04674,0.00091203,4.60746,894.14,445.5891
0.04675,0.0009124,4.6048,893.986,445.0383
0.04676,0.00091278,4.60204,893.824,444.4875
0.04677,0.00091316,4.59924,893.65,443.9367
0.04678,0.00091354,4.5964,893.466,443.3859
0.04679,0.00091391,4.59348,893.27,442.8432
0.0468,0.00091429,4.59056,893.066,442.2924
0.04681,0.00091466,4.58758,892.856,441.7416
0.04682,0.00091504,4.58458,892.636,441.1989
0.04683,0.00091541,4.58158,892.414,440.6481
0.04684,0.00091579,4.5785,892.19,440.1054
0.04685,0.00091616,4.57552,891.966,439.5627
0.04686,0.00091654,4.57248,891.742,439.02
0.04687,0.00091691,4.56946,891.516,438.4773
0.04688,0.00091728,4.56648,891.29,437.9346
0.04689,0.00091766,4.5635,891.074,437.3919
0.0469,0.00091803,4.5605,890.852,436.8573
0.04691,0.0009184,4.55754,890.634,436.3146
0.04692,0.00091877,4.55458,890.414,435.78
0.04693,0.00091914,4.5516,890.194,435.2373
0.04694,0.00091951,4.54864,889.97,434.7027
0.04695,0.00091988,4.54562,889.744,434.1681
0.04696,0.00092025,4.5426,889.506,433.6335
0.04697,0.00092062,4.53952,889.262,433.0989
0.04698,0.00092099,4.5364,889.01,432.5643
0.04699,0.00092136,4.53322,888.744,432.0297
0.047,0.00092173,4.53002,888.466,431.4951
0.04701,0.0009221,4.52672,888.178,430.9686
0.04702,0.00092247,4.52336,887.872,430.434
0.04703,0.00092284,4.51994,887.556,429.9075
0.04704,0.0009232,4.51648,887.23,429.381
0.04705,0.00092357,4.51294,886.89,428.8545
0.04706,0.00092394,4.50938,886.534,428.3199
0.04707,0.0009243,4.50572,886.172,427.7934
0.04708,0.00092467,4.50206,885.806,427.275
0.04709,0.00092503,4.49834,885.43,426.7485
0.0471,0.0009254,4.49466,885.05,426.222
0.04711,0.00092576,4.49092,884.666,425.7036
0.04712,0.00092613,4.4872,884.28,425.1771
0.04713,0.00092649,4.48348,883.9,424.6587
0.04714,0.00092686,4.4798,883.516,424.1322
0.04715,0.00092722,4.4761,883.14,423.6138
0.04716,0.00092758,4.47244,882.764,423.0954
0.04717,0.00092794,4.46882,882.394,422.577
0.04718,0.00092831,4.46518,882.03,422.0586
0.04719,0.00092867,4.46166,881.672,421.5402
0.0472,0.00092903,4.45812,881.32,421.0218
0.04721,0.00092939,4.45466,880.97,420.5115
0.04722,0.00092975,4.45118,880.636,419.9931
0.04723,0.00093011,4.44776,880.302,419.4828
0.04724,0.00093047,4.44442,879.976,418.9725
0.04725,0.00093083,4.4411,879.658,418.4541
0.04726,0.00093119,4.4378,879.35,417.9438
0.04727,0.00093155,4.43456,879.048,417.4335
0.04728,0.00093191,4.43138,878.756,416.9232
0.04729,0.00093227,4.42826,878.474,416.4129
0.0473,0.00093262,4.42514,878.2,415.9107
0.04731,0.00093298,4.42214,877.936,415.4004
0.04732,0.00093334,4.41916,877.684,414.8901
0.04733,0.00093369,4.41626,877.442,414.3879
0.04734,0.00093405,4.41342,877.21,413.8776
0.04735,0.00093441,4.4106,876.984,413.3754
0.04736,0.00093476,4.40784,876.772,412.8732
0.04737,0.00093512,4.40514,876.57,412.371
0.04738,0.00093547,4.40246,876.374,411.8688
0.04739,0.00093583,4.39988,876.182,411.3666
0.0474,0.00093618,4.39728,875.996,410.8644
0.04741,0.00093653,4.3947,875.812,410.3622
0.04742,0.00093689,4.3921,875.63,409.8681
0.04743,0.00093724,4.38954,875.446,409.3659
0.04744,0.00093759,4.38694,875.264,408.8718
0.04745,0.00093794,4.38436,875.074,408.3777
0.04746,0.0009383,4.38174,874.88,407.8755
0.04747,0.00093865,4.3791,874.68,407.3814
0.04748,0.000939,4.37646,874.472,406.8873
0.04749,0.00093935,4.37372,874.262,406.3932
0.0475,0.0009397,4.37102,874.042,405.8991
0.04751,0.00094005,4.36826,873.816,405.405
0.04752,0.0009404,4.36548,873.588,404.919
0.04753,0.00094075,4.3627,873.356,404.4249
0.04754,0.0009411,4.3599,873.122,403.9389
0.04755,0.00094145,4.35714,872.89,403.4448
0.04756,0.00094179,4.35438,872.658,402.9588
0.04757,0.00094214,4.35164,872.434,402.4728
0.04758,0.00094249,4.34894,872.214,401.9868
0.04759,0.00094284,4.3463,872.006,401.5008
0.0476,0.00094318,4.34366,871.804,401.0148
0.04761,0.00094353,4.34114,871.616,400.5288
0.04762,0.00094387,4.33866,871.434,400.0428
0.04763,0.00094422,4.33622,871.264,399.5649
0.04764,0.00094456,4.33384,871.106,399.0789
0.04765,0.00094491,4.3315,870.954,398.601
0.04766,0.00094525,4.32922,870.816,398.115
0.04767,0.0009456,4.32696,870.676,397.6371
0.04768,0.00094594,4.32476,870.544,397.1592
0.04769,0.00094628,4.32254,870.416,396.6813
0.0477,0.00094663,4.32034,870.284,396.2034
0.04771,0.00094697,4.31812,870.15,395.7255
0.04772,0.00094731,4.31586,870.01,395.2476
0.04773,0.00094765,4.31356,869.864,394.7778
0.04774,0.00094799,4.31126,869.706,394.2999
0.04775,0.00094833,4.3089,869.544,393.8301
0.04776,0.00094867,4.30648,869.368,393.3603
0.04777,0.00094901,4.30404,869.182,392.8824
0.04778,0.00094935,4.30154,868.988,392.4126
0.04779,0.00094969,4.29898,868.784,391.9428
0.0478,0.00095003,4.29638,868.574,391.473
0.04781,0.00095037,4.29382,868.356,391.0032
0.04782,0.0009507,4.2912,868.14,390.5334
0.04783,0.00095104,4.28862,867.92,390.0717
0.04784,0.00095138,4.28602,867.7,389.6019
0.04785,0.00095172,4.28342,867.49,389.1402
0.04786,0.00095205,4.2809,867.278,388.6704
0.04787,0.00095239,4.27838,867.08,388.2087
0.04788,0.00095272,4.27596,866.892,387.747
0.04789,0.00095306,4.27354,866.712,387.2853
0.0479,0.00095339,4.27124,866.542,386.8236
0.04791,0.00095373,4.26896,866.386,386.3619
0.04792,0.00095406,4.26674,866.24,385.9002
0.04793,0.00095439,4.2646,866.104,385.4385
0.04794,0.00095473,4.26248,865.978,384.9768
0.04795,0.00095506,4.2604,865.86,384.5232
0.04796,0.00095539,4.2584,865.75,384.0615
0.04797,0.00095573,4.25638,865.642,383.6079
0.04798,0.00095606,4.2544,865.54,383.1543
0.04799,0.00095639,4.25246,865.438,382.6926
0.048,0.00095672,4.2505,865.34,382.239
0.04801,0.00095705,4.24854,865.238,381.7854
0.04802,0.00095738,4.24658,865.136,381.3318
0.04803,0.00095771,4.2446,865.032,380.8782
0.04804,0.00095804,4.24264,864.926,380.4327
0.04805,0.00095837,4.24066,864.818,379.9791
0.04806,0.0009587,4.23868,864.71,379.5255
0.04807,0.00095902,4.23668,864.602,379.08
0.04808,0.00095935,4.23472,864.494,378.6345
0.04809,0.00095968,4.23272,864.384,378.1809
0.0481,0.00096001,4.23078,864.28,377.7354
0.04811,0.00096033,4.22886,864.176,377.2899
0.04812,0.00096066,4.2269,864.074,376.8444
0.04813,0.00096099,4.22502,863.978,376.3989
0.04814,0.00096131,4.22312,863.886,375.9534
0.04815,0.00096164,4.22126,863.79,375.5079
0.04816,0.00096196,4.21936,863.704,375.0705
0.04817,0.00096229,4.21752,863.61,374.625
0.04818,0.00096261,4.21562,863.52,374.1795
0.04819,0.00096293,4.21376,863.424,373.7421
0.0482,0.00096326,4.21186,863.324,373.3047
0.04821,0.00096358,4.20992,863.212,372.8592
0.04822,0.0009639,4.20792,863.092,372.4218
0.04823,0.00096423,4.20584,862.962,371.9844
0.04824,0.00096455,4.20376,862.814,371.547
0.04825,0.00096487,4.20154,862.652,371.1096
0.04826,0.00096519,4.1993,862.468,370.6803
0.04827,0.00096551,4.19688,862.268,370.2429
0.04828,0.00096583,4.19444,862.052,369.8055
0.04829,0.00096615,4.1919,861.814,369.3762
0.0483,0.00096647,4.18926,861.556,368.9388
0.04831,0.00096679,4.18658,861.286,368.5095
0.04832,0.00096711,4.1838,861.002,368.0802
0.04833,0.00096743,4.18096,860.702,367.6428
0.04834,0.00096774,4.17808,860.396,367.2135
0.04835,0.00096806,4.1752,860.084,366.7842
0.04836,0.00096838,4.17228,859.764,366.3549
0.04837,0.0009687,4.16936,859.45,365.9256
0.04838,0.00096901,4.16646,859.134,365.5044
0.04839,0.00096933,4.1636,858.824,365.0751
0.0484,0.00096964,4.16078,858.522,364.6458
0.04841,0.00096996,4.158,858.23,364.2246
0.04842,0.00097027,4.15528,857.948,363.8034
0.04843,0.00097059,4.15262,857.68,363.3741
0.04844,0.0009709,4.15002,857.422,362.9529
0.04845,0.00097122,4.1475,857.178,362.5317
0.04846,0.00097153,4.14506,856.95,362.1105
0.04847,0.00097184,4.14264,856.728,361.6893
0.04848,0.00097215,4.1403,856.52,361.2681
0.04849,0.00097247,4.13802,856.32,360.8469
0.0485,0.00097278,4.13574,856.128,360.4257
0.04851,0.00097309,4.13354,855.942,360.0045
0.04852,0.0009734,4.13132,855.762,359.5914
0.04853,0.00097371,4.12914,855.584,359.1702
0.04854,0.00097402,4.12698,855.404,358.7571
0.04855,0.00097433,4.1248,855.228,358.344
0.04856,0.00097464,4.12262,855.05,357.9228
0.04857,0.00097495,4.12046,854.868,357.5097
0.04858,0.00097526,4.11828,854.686,357.0966
0.04859,0.00097557,4.1161,854.506,356.6835
0.0486,0.00097587,4.1139,854.322,356.2704
0.04861,0.00097618,4.11168,854.134,355.8573
0.04862,0.00097649,4.1095,853.946,355.4523
0.04863,0.0009768,4.10732,853.76,355.0392
0.04864,0.0009771,4.10512,853.568,354.6261
0.04865,0.00097741,4.10292,853.38,354.2211
0.04866,0.00097771,4.10074,853.192,353.8161
0.04867,0.00097802,4.09856,853.008,353.403
0.04868,0.00097832,4.09642,852.822,352.998
0.04869,0.00097863,4.09424,852.64,352.593
0.0487,0.00097893,4.0921,852.458,352.188
0.04871,0.00097924,4.08996,852.276,351.783
0.04872,0.00097954,4.08784,852.092,351.378
0.04873,0.00097984,4.0857,851.912,350.973
0.04874,0.00098015,4.08356,851.732,350.568
0.04875,0.00098045,4.0814,851.548,350.163
0.04876,0.00098075,4.07928,851.362,349.7661
0.04877,0.00098105,4.07712,851.174,349.3611
0.04878,0.00098135,4.07492,850.98,348.9642
0.04879,0.00098165,4.07274,850.784,348.5592
0.0488,0.00098195,4.07054,850.582,348.1623
0.04881,0.00098225,4.06828,850.376,347.7654
0.04882,0.00098255,4.06604,850.164,347.3685
0.04883,0.00098285,4.06376,849.95,346.9716
0.04884,0.00098315,4.06146,849.73,346.5747
0.04885,0.00098345,4.05914,849.504,346.1778
0.04886,0.00098375,4.05682,849.278,345.7809
0.04887,0.00098405,4.05448,849.042,345.384
0.04888,0.00098434,4.05212,848.81,344.9952
0.04889,0.00098464,4.04976,848.57,344.5983
0.0489,0.00098494,4.04738,848.332,344.2095
0.04891,0.00098523,4.045,848.09,343.8126
0.04892,0.00098553,4.04264,847.846,343.4238
0.04893,0.00098582,4.04026,847.6,343.035
0.04894,0.00098612,4.03788,847.358,342.6462
0.04895,0.00098641,4.03546,847.106,342.2574
0.04896,0.00098671,4.03308,846.856,341.8686
0.04897,0.000987,4.03068,846.608,341.4798
0.04898,0.0009873,4.02826,846.356,341.091
0.04899,0.00098759,4.02586,846.1,340.7022
0.049,0.00098788,4.02344,845.844,340.3134
0.04901,0.00098817,4.021,845.586,339.9327
0.04902,0.00098847,4.01856,845.322,339.5439
0.04903,0.00098876,4.01614,845.062,339.1632
0.04904,0.00098905,4.0137,844.794,338.7744
0.04905,0.00098934,4.01124,844.53,338.3937
0.04906,0.00098963,4.00878,844.26,338.013
0.04907,0.00098992,4.00632,843.994,337.6323
0.04908,0.00099021,4.00388,843.724,337.2516
0.04909,0.0009905,4.00142,843.458,336.8709
0.0491,0.00099079,3.999,843.192,336.4902
0.04911,0.00099108,3.99658,842.928,336.1095
0.04912,0.00099136,3.99418,842.666,335.7288
0.04913,0.00099165,3.99176,842.404,335.3562
0.04914,0.00099194,3.9894,842.146,334.9755
0.04915,0.00099223,3.98702,841.892,334.5948
0.04916,0.00099251,3.98466,841.638,334.2222
0.04917,0.0009928,3.98228,841.384,333.8496
0.04918,0.00099309,3.97994,841.132,333.4689
0.04919,0.00099337,3.97758,840.876,333.0963
0.0492,0.00099366,3.97524,840.62,332.7237
0.04921,0.00099394,3.97288,840.36,332.3511
0.04922,0.00099422,3.9705,840.094,331.9785
0.04923,0.00099451,3.96806,839.824,331.6059
0.04924,0.00099479,3.96562,839.548,331.2333
0.04925,0.00099508,3.96314,839.262,330.8688
0.04926,0.00099536,3.96064,838.972,330.4962
0.04927,0.00099564,3.9581,838.672,330.1236
0.04928,0.00099592,3.95552,838.364,329.7591
0.04929,0.0009962,3.95292,838.048,329.3865
0.0493,0.00099648,3.95028,837.726,329.022
0.04931,0.00099676,3.94764,837.402,328.6575
0.04932,0.00099705,3.94498,837.074,328.293
0.04933,0.00099732,3.9423,836.748,327.9285
0.04934,0.0009976,3.93968,836.422,327.5559
0.04935,0.00099788,3.93704,836.098,327.1995
0.04936,0.00099816,3.93448,835.784,326.835
0.04937,0.00099844,3.93192,835.476,326.4705
0.04938,0.00099872,3.92946,835.184,326.106
0.04939,0.000999,3.92704,834.906,325.7415
0.0494,0.00099927,3.9247,834.64,325.3851
0.04941,0.00099955,3.92244,834.392,325.0206
0.04942,0.00099983,3.92024,834.162,324.6642
0.04943,0.0010001,3.91818,833.948,324.3078
0.04944,0.0010004,3.91614,833.752,323.9433
0.04945,0.0010007,3.91422,833.57,323.5869
0.04946,0.0010009,3.91236,833.402,323.2305
0.04947,0.0010012,3.91056,833.244,322.8741
0.04948,0.0010015,3.90876,833.092,322.5177
0.04949,0.0010017,3.90702,832.948,322.1613
0.0495,0.001002,3.90526,832.8,321.8049
0.04951,0.0010023,3.90352,832.652,321.4485
0.04952,0.0010026,3.90172,832.498,321.1002
0.04953,0.0010028,3.8999,832.334,320.7438
0.04954,0.0010031,3.89798,832.152,320.3955
0.04955,0.0010034,3.89602,831.956,320.0391
0.04956,0.0010037,3.89396,831.742,319.6908
0.04957,0.0010039,3.8918,831.508,319.3425
0.04958,0.0010042,3.88956,831.252,318.9861
0.04959,0.0010045,3.88722,830.978,318.6378
0.0496,0.0010047,3.8848,830.68,318.2895
0.04961,0.001005,3.88228,830.362,317.9412
0.04962,0.0010053,3.87966,830.026,317.601
0.04963,0.0010055,3.877,829.678,317.2527
0.04964,0.0010058,3.87424,829.316,316.9044
0.04965,0.0010061,3.87148,828.942,316.5561
0.04966,0.0010063,3.86868,828.568,316.2159
0.04967,0.0010066,3.8659,828.186,315.8676
0.04968,0.0010069,3.8631,827.81,315.5274
0.04969,0.0010071,3.86034,827.438,315.1872
0.0497,0.0010074,3.85762,827.076,314.8389
0.04971,0.0010077,3.85496,826.724,314.4987
0.04972,0.0010079,3.85238,826.386,314.1585
0.04973,0.0010082,3.84986,826.066,313.8183
0.04974,0.0010085,3.84742,825.758,313.4781
0.04975,0.0010087,3.84508,825.472,313.1379
0.04976,0.001009,3.8428,825.204,312.7977
0.04977,0.0010092,3.84062,824.95,312.4575
0.04978,0.0010095,3.83854,824.714,312.1254
0.04979,0.0010098,3.83652,824.494,311.7852
0.0498,0.00101,3.83456,824.286,311.4531
0.04981,0.0010103,3.83266,824.092,311.1129
0.04982,0.0010105,3.83078,823.906,310.7808
0.04983,0.0010108,3.829,823.728,310.4406
0.04984,0.0010111,3.8272,823.554,310.1085
0.04985,0.0010113,3.82544,823.388,309.7764
0.04986,0.0010116,3.8237,823.218,309.4443
0.04987,0.0010118,3.8219,823.054,309.1122
0.04988,0.0010121,3.82016,822.884,308.7801
0.04989,0.0010124,3.81842,822.71,308.448
0.0499,0.0010126,3.81662,822.538,308.1159
0.04991,0.0010129,3.81484,822.364,307.7919
0.04992,0.0010131,3.81304,822.182,307.4598
0.04993,0.0010134,3.81122,821.998,307.1277
0.04994,0.0010136,3.80938,821.812,306.8037
0.04995,0.0010139,3.80756,821.626,306.4716
0.04996,0.0010142,3.80572,821.438,306.1476
0.04997,0.0010144,3.8039,821.25,305.8236
0.04998,0.0010147,3.80208,821.064,305.4996
0.04999,0.0010149,3.80026,820.88,305.1675
0.05,0.0010152,3.79846,820.696,304.8435
0.05001,0.0010154,3.79672,820.518,304.5195
0.05002,0.0010157,3.79494,820.346,304.2036
0.05003,0.0010159,3.79324,820.176,303.8796
0.05004,0.0010162,3.79156,820.016,303.5556
0.05005,0.0010164,3.7899,819.864,303.2316
0.05006,0.0010167,3.78828,819.716,302.9157
0.05007,0.0010169,3.78674,819.58,302.5917
0.05008,0.0010172,3.78522,819.454,302.2758
0.05009,0.0010174,3.78374,819.334,301.9518
0.0501,0.0010177,3.7823,819.226,301.6359
0.05011,0.0010179,3.78092,819.128,301.32
0.05012,0.0010182,3.77958,819.036,301.0041
0.05013,0.0010184,3.7783,818.958,300.6882
0.05014,0.0010187,3.77706,818.89,300.3723
0.05015,0.0010189,3.77586,818.828,300.0564
0.05016,0.0010192,3.7747,818.778,299.7405
0.05017,0.0010194,3.77362,818.734,299.4246
0.05018,0.0010197,3.77252,818.696,299.1168
0.05019,0.0010199,3.77148,818.668,298.8009
0.0502,0.0010201,3.77046,818.642,298.485
0.05021,0.0010204,3.76946,818.626,298.1772
0.05022,0.0010206,3.76852,818.608,297.8694
0.05023,0.0010209,3.76754,818.596,297.5535
0.05024,0.0010211,3.76658,818.58,297.2457
0.05025,0.0010214,3.76562,818.562,296.9379
0.05026,0.0010216,3.7646,818.544,296.6301
0.05027,0.0010218,3.76364,818.52,296.3223
0.05028,0.0010221,3.76258,818.49,296.0145
0.05029,0.0010223,3.76154,818.448,295.7067
0.0503,0.0010226,3.76042,818.402,295.407
0.05031,0.0010228,3.75928,818.344,295.0992
0.05032,0.001023,3.75806,818.274,294.7914
0.05033,0.0010233,3.75684,818.194,294.4917
0.05034,0.0010235,3.75552,818.102,294.1839
0.05035,0.0010238,3.75418,817.998,293.8842
0.05036,0.001024,3.7528,817.884,293.5845
0.05037,0.0010242,3.75134,817.76,293.2848
0.05038,0.0010245,3.7499,817.632,292.9851
0.05039,0.0010247,3.7484,817.498,292.6854
0.0504,0.0010249,3.74692,817.36,292.3857
0.05041,0.0010252,3.7454,817.218,292.086
0.05042,0.0010254,3.74392,817.076,291.7863
0.05043,0.0010256,3.74242,816.94,291.4866
0.05044,0.0010259,3.74092,816.808,291.195
0.05045,0.0010261,3.73952,816.68,290.8953
0.05046,0.0010264,3.7381,816.562,290.6037
0.05047,0.0010266,3.73678,816.454,290.304
0.05048,0.0010268,3.73548,816.352,290.0124
0.05049,0.001027,3.73424,816.266,289.7208
0.0505,0.0010273,3.73302,816.188,289.4211
0.05051,0.0010275,3.73192,816.124,289.1295
0.05052,0.0010277,3.73082,816.068,288.8379
0.05053,0.001028,3.72978,816.022,288.5463
0.05054,0.0010282,3.72876,815.982,288.2547
0.05055,0.0010284,3.7278,815.95,287.9631
0.05056,0.0010287,3.72682,815.922,287.6796
0.05057,0.0010289,3.7259,815.896,287.388
0.05058,0.0010291,3.72494,815.872,287.0964
0.05059,0.0010293,3.72404,815.846,286.8129
0.0506,0.0010296,3.72308,815.816,286.5213
0.05061,0.0010298,3.72208,815.786,286.2378
0.05062,0.00103,3.72114,815.752,285.9543
0.05063,0.0010303,3.72012,815.708,285.6627
0.05064,0.0010305,3.71912,815.664,285.3792
0.05065,0.0010307,3.71806,815.608,285.0957
0.05066,0.0010309,3.71698,815.552,284.8122
0.05067,0.0010312,3.71586,815.49,284.5287
0.05068,0.0010314,3.71476,815.42,284.2452
0.05069,0.0010316,3.71364,815.35,283.9698
0.0507,0.0010318,3.71252,815.278,283.6863
0.05071,0.001032,3.71134,815.206,283.4028
0.05072,0.0010323,3.71022,815.13,283.1274
0.05073,0.0010325,3.7091,815.058,282.8439
0.05074,0.0010327,3.70796,814.986,282.5685
0.05075,0.0010329,3.70688,814.914,282.285
0.05076,0.0010332,3.70574,814.844,282.0096
0.05077,0.0010334,3.70464,814.78,281.7342
0.05078,0.0010336,3.70356,814.71,281.4588
0.05079,0.0010338,3.70246,814.644,281.1834
0.0508,0.001034,3.70138,814.576,280.908
0.05081,0.0010343,3.70028,814.506,280.6326
0.05082,0.0010345,3.69916,814.428,280.3572
0.05083,0.0010347,3.69798,814.344,280.0818
0.05084,0.0010349,3.69682,814.256,279.8145
0.05085,0.0010351,3.69558,814.156,279.5391
0.05086,0.0010353,3.6943,814.046,279.2718
